Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Total Performance Score
"450346","MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL","3080 COLLEGE STREET","BEAUMONT","TX","77701","JEFFERSON","49.090909090909","34.363636363636","47.000000000000","14.100000000000","48.463636363636"
"450347","HUNTSVILLE MEMORIAL HOSPITAL","110 MEMORIAL HOSPITAL DRIVE","HUNTSVILLE","TX","77340","WALKER","86.666666666667","60.666666666667","48.000000000000","14.400000000000","75.066666666667"
"450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","411 N BELKNAP ST","STEPHENVILLE","TX","76401","ERATH","51.111111111111","35.777777777778","91.000000000000","27.300000000000","63.077777777778"
"450352","HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD","GREENVILLE","TX","75401","HUNT","73.333333333333","51.333333333333","53.000000000000","15.900000000000","67.233333333333"
"450358","METHODIST HOSPITAL,THE","6565 FANNIN","HOUSTON","TX","77030","HARRIS","54.545454545455","38.181818181818","55.000000000000","16.500000000000","54.681818181818"
"450369","CHILDRESS REGIONAL MEDICAL CENTER","HWY 83 NORTH","CHILDRESS","TX","79201","CHILDRESS","90.000000000000","63.000000000000","90.000000000000","27.000000000000","90.000000000000"
"450370","COLUMBUS COMMUNITY HOSPITAL","110 SHULT DR","COLUMBUS","TX","78934","COLORADO","71.111111111111","49.777777777778","73.000000000000","21.900000000000","71.677777777778"
"450372","BAYLOR MEDICAL CENTER AT WAXAHACHIE","1405 W JEFFERSON ST","WAXAHACHIE","TX","75165","ELLIS","76.666666666667","53.666666666667","61.000000000000","18.300000000000","71.966666666667"
"450379","DALLAS MEDICAL CENTER","7 MEDICAL PARKWAY","DALLAS","TX","75234","DALLAS","26.250000000000","18.375000000000","32.000000000000","9.600000000000","27.975000000000"
"450388","METHODIST HOSPITAL","7700 FLOYD CURL DR","SAN ANTONIO","TX","78229","BEXAR","68.181818181818","47.727272727273","19.000000000000","5.700000000000","53.427272727273"
"450389","EAST TEXAS MEDICAL CENTER ATHENS","2000 SOUTH PALESTINE","ATHENS","TX","75751","HENDERSON","23.333333333333","16.333333333333","44.000000000000","13.200000000000","29.533333333333"
"450395","MEMORIAL MEDICAL CENTER LIVINGSTON","1717 HWY 59 BYPASS","LIVINGSTON","TX","77351","POLK","55.555555555556","38.888888888889","71.000000000000","21.300000000000","60.188888888889"
"450403","MEDICAL CENTER OF MCKINNEY","4500 MEDICAL CENTER DRIVE","MCKINNEY","TX","75069","COLLIN","76.363636363636","53.454545454545","16.000000000000","4.800000000000","58.254545454545"
"450411","EASTLAND MEMORIAL HOSPITAL","304 S DAUGHERTY","EASTLAND","TX","76448","EASTLAND","6.250000000000","4.375000000000","69.000000000000","20.700000000000","25.075000000000"
"450419","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","108 DENVER TRAIL","AZLE","TX","76020","TARRANT","90.000000000000","63.000000000000","67.000000000000","20.100000000000","83.100000000000"
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","2727 EAST LEMMON AVENUE BUILDING I","DALLAS","TX","75204","DALLAS","96.666666666667","67.666666666667","91.000000000000","27.300000000000","94.966666666667"
"450424","SAN JACINTO METHODIST HOSPITAL","4401 GARTH ROAD","BAYTOWN","TX","77521","HARRIS","70.909090909091","49.636363636364","41.000000000000","12.300000000000","61.936363636364"
"450431","ST DAVIDS MEDICAL CENTER","919 E 32ND ST","AUSTIN","TX","78705","TRAVIS","79.090909090909","55.363636363636","53.000000000000","15.900000000000","71.263636363636"
"450447","NAVARRO REGIONAL HOSPITAL","3201 WEST HIGHWAY 22","CORSICANA","TX","75110","NAVARRO","60.000000000000","42.000000000000","29.000000000000","8.700000000000","50.700000000000"
"450451","GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","GLEN ROSE","TX","76043","SOMERVELL","50.000000000000","35.000000000000","86.000000000000","25.800000000000","60.800000000000"
"450462","TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS","8200 WALNUT HILL LANE","DALLAS","TX","75231","DALLAS","42.727272727273","29.909090909091","41.000000000000","12.300000000000","42.209090909091"
"450465","MATAGORDA REGIONAL MEDICAL CENTER","104 7TH STREET","BAY CITY","TX","77414","MATAGORDA","84.444444444444","59.111111111111","37.000000000000","11.100000000000","70.211111111111"
"450469","TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ","500 N HIGHLAND AVENUE","SHERMAN","TX","75091","GRAYSON","49.090909090909","34.363636363636","46.000000000000","13.800000000000","48.163636363636"
"450475","ETMC HENDERSON","300 WILSON STREET","HENDERSON","TX","75652","RUSK","33.333333333333","23.333333333333","64.000000000000","19.200000000000","42.533333333333"
"450484","WOODLAND HEIGHTS MEDICAL CENTER","505 SOUTH JOHN REDDITT DRIVE","LUFKIN","TX","75904","ANGELINA","83.000000000000","58.100000000000","69.000000000000","20.700000000000","78.800000000000"
"450508","MEMORIAL HOSPITAL","1204 MOUND ST","NACOGDOCHES","TX","75961","NACOGDOCHES","35.000000000000","24.500000000000","44.000000000000","13.200000000000","37.700000000000"
"450518","THE MEDICAL CENTER OF SOUTHEAST TEXAS","2555 JIMMY JOHNSON BLVD","PORT ARTHUR","TX","77640","JEFFERSON","36.363636363636","25.454545454545","27.000000000000","8.100000000000","33.554545454545"
"450537","METHODIST RICHARDSON MEDICAL CENTER","401 W CAMPBELL RD","RICHARDSON","TX","75080","DALLAS","76.363636363636","53.454545454545","27.000000000000","8.100000000000","61.554545454545"
"450539","COVENANT HOSPITAL PLAINVIEW","2601 DIMMITT RD","PLAINVIEW","TX","79072","HALE","31.250000000000","21.875000000000","61.000000000000","18.300000000000","40.175000000000"
"450558","ABILENE REGIONAL MEDICAL CENTER","6250 HWY 83/84","ABILENE","TX","79606","TAYLOR","64.545454545455","45.181818181818","40.000000000000","12.000000000000","57.181818181818"
"450563","BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE","1650 W COLLEGE ST","GRAPEVINE","TX","76051","TARRANT","81.818181818182","57.272727272727","54.000000000000","16.200000000000","73.472727272727"
"450565","PALO PINTO GENERAL HOSPITAL","400 SOUTHWEST 25 AVE","MINERAL WELLS","TX","76067","PALO PINTO","51.111111111111","35.777777777778","42.000000000000","12.600000000000","48.377777777778"
"450571","SHANNON MEDICAL CENTER","120 EAST HARRIS AVENUE","SAN ANGELO","TX","76903","TOM GREEN","65.454545454545","45.818181818182","69.000000000000","20.700000000000","66.518181818182"
"450573","CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE","JASPER","TX","75951","JASPER","27.500000000000","19.250000000000","51.000000000000","15.300000000000","34.550000000000"
"450580","EAST TEXAS MEDICAL CENTER CROCKETT","1100 LOOP 304 EAST","CROCKETT","TX","75835","HOUSTON","6.250000000000","4.375000000000","28.000000000000","8.400000000000","12.775000000000"
"450587","BROWNWOOD REGIONAL MEDICAL CENTER","1501 BURNET DR","BROWNWOOD","TX","76801","BROWN","54.444444444444","38.111111111111","32.000000000000","9.600000000000","47.711111111111"
"450591","ANGLETON-DANBURY MEDICAL CENTER","132 HOSPITAL DR","ANGLETON","TX","77515","BRAZORIA","37.777777777778","26.444444444444","55.000000000000","16.500000000000","42.944444444444"
"450596","LAKE GRANBURY MEDICAL CENTER","1310 PALUXY RD","GRANBURY","TX","76048","HOOD","46.666666666667","32.666666666667","40.000000000000","12.000000000000","44.666666666667"
"450604","HILL COUNTRY MEMORIAL HOSPITAL INC","1020 SOUTH STATE HIGHWAY 16","FREDERICKSBURG","TX","78624","GILLESPIE","73.333333333333","51.333333333333","95.000000000000","28.500000000000","79.833333333333"
"450605","CARE REGIONAL MEDICAL CENTER","1711 W WHEELER AVENUE","ARANSAS PASS","TX","78336","SAN PATRICIO","24.000000000000","16.800000000000","44.000000000000","13.200000000000","30.000000000000"
"450610","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","921 GESSNER","HOUSTON","TX","77024","HARRIS","77.272727272727","54.090909090909","54.000000000000","16.200000000000","70.290909090909"
"450617","CLEAR LAKE REGIONAL MEDICAL CENTER","500 MEDICAL CENTER BLVD","WEBSTER","TX","77598","HARRIS","68.181818181818","47.727272727273","34.000000000000","10.200000000000","57.927272727273"
"450634","DENTON REGIONAL MEDICAL CENTER","3535 SOUTH I35 EAST","DENTON","TX","76210","DENTON","81.818181818182","57.272727272727","28.000000000000","8.400000000000","65.672727272727"
"450638","HOUSTON NORTHWEST MEDICAL CENTER","710 FM 1960 WEST","HOUSTON","TX","77090","HARRIS","73.636363636364","51.545454545455","43.000000000000","12.900000000000","64.445454545455"
"450639","TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","1600 HOSPITAL PARKWAY","BEDFORD","TX","76022","TARRANT","73.636363636364","51.545454545455","50.000000000000","15.000000000000","66.545454545455"
"450643","DOCTORS HOSPITAL OF LAREDO","10700 MCPHERSON ROAD","LAREDO","TX","78041","WEBB","40.000000000000","28.000000000000","39.000000000000","11.700000000000","39.700000000000"
"450644","WEST HOUSTON MEDICAL CENTER","12141 RICHMOND AVE","HOUSTON","TX","77082","HARRIS","73.636363636364","51.545454545455","26.000000000000","7.800000000000","59.345454545455"
"450647","MEDICAL CITY DALLAS HOSPITAL","7777 FOREST LANE","DALLAS","TX","75230","DALLAS","70.000000000000","49.000000000000","52.000000000000","15.600000000000","64.600000000000"
"450651","MEDICAL CENTER OF PLANO","3901 W 15TH ST","PLANO","TX","75075","COLLIN","52.727272727273","36.909090909091","23.000000000000","6.900000000000","43.809090909091"
"450653","SCENIC MOUNTAIN MEDICAL CENTER","1601 W 11TH PLACE","BIG SPRING","TX","79720","HOWARD","81.111111111111","56.777777777778","33.000000000000","9.900000000000","66.677777777778"
"450656","NACOGDOCHES MEDICAL CENTER","4920 NE STALLINGS DRIVE","NACOGDOCHES","TX","75961","NACOGDOCHES","46.000000000000","32.200000000000","68.000000000000","20.400000000000","52.600000000000"
"450659","PARK PLAZA HOSPITAL","1313 HERMANN DR","HOUSTON","TX","77004","HARRIS","54.444444444444","38.111111111111","49.000000000000","14.700000000000","52.811111111111"
"450661","ODESSA REGIONAL HOSPITAL","520 E 6TH STREET","ODESSA","TX","79761","ECTOR","49.090909090909","34.363636363636","27.000000000000","8.100000000000","42.463636363636"
"450662","VALLEY REGIONAL MEDICAL CENTER","100 A ALTON GLOOR","BROWNSVILLE","TX","78526","CAMERON","85.454545454545","59.818181818182","15.000000000000","4.500000000000","64.318181818182"
"450668","SIERRA MEDICAL CENTER","1625 MEDICAL CENTER DR","EL PASO","TX","79902","EL PASO","51.818181818182","36.272727272727","29.000000000000","8.700000000000","44.972727272727"
"450669","MEDICAL CENTER OF LEWISVILLE","500 WEST MAIN STREET","LEWISVILLE","TX","75057","DENTON","67.777777777778","47.444444444444","40.000000000000","12.000000000000","59.444444444444"
"450670","TOMBALL REGIONAL MEDICAL CENTER","605 HOLDERRIETH","TOMBALL","TX","77375","HARRIS","22.727272727273","15.909090909091","17.000000000000","5.100000000000","21.009090909091"
"450672","PLAZA MEDICAL CENTER OF FORT WORTH","900 EIGHTH AVENUE","FORT WORTH","TX","76104","TARRANT","84.545454545455","59.181818181818","47.000000000000","14.100000000000","73.281818181818"
"450674","WOMANS HOSPITAL OF TEXAS,THE","7600 FANNIN","HOUSTON","TX","77054","HARRIS","73.333333333333","51.333333333333","23.000000000000","6.900000000000","58.233333333333"
"450675","MEDICAL CENTER OF ARLINGTON","3301 MATLOCK ROAD","ARLINGTON","TX","76015","TARRANT","83.636363636364","58.545454545455","19.000000000000","5.700000000000","64.245454545455"
"450677","HUGULEY MEMORIAL MEDICAL CENTER","11801 SOUTH FREEWAY","BURLESON","TX","76028","JOHNSON","64.545454545455","45.181818181818","38.000000000000","11.400000000000","56.581818181818"
"450678","DOCTORS HOSPITAL","9440 POPPY DR","DALLAS","TX","75218","DALLAS","31.818181818182","22.272727272727","27.000000000000","8.100000000000","30.372727272727"
"450684","MEMORIAL HERMANN NORTHEAST","18951 MEMORIAL NORTH","HUMBLE","TX","77338","HARRIS","61.000000000000","42.700000000000","49.000000000000","14.700000000000","57.400000000000"
"450686","UNIVERSITY MEDICAL CENTER","602 INDIANA AVENUE","LUBBOCK","TX","79415","LUBBOCK","61.818181818182","43.272727272727","76.000000000000","22.800000000000","66.072727272727"
"450688","DALLAS REGIONAL MEDICAL CENTER","1011 NORTH GALLOWAY AVENUE","MESQUITE","TX","75149","DALLAS","81.818181818182","57.272727272727","23.000000000000","6.900000000000","64.172727272727"
"450690","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER","11937 US HIGHWAY 271","TYLER","TX","75708","SMITH","52.222222222222","36.555555555556","90.000000000000","27.000000000000","63.555555555556"
"450697","SOUTHWEST GENERAL HOSPITAL","7400 BARLITE BLVD","SAN ANTONIO","TX","78224","BEXAR","74.545454545455","52.181818181818","23.000000000000","6.900000000000","59.081818181818"
"450702","LONGVIEW REGIONAL MEDICAL CENTER","2901 N FOURTH ST","LONGVIEW","TX","75605","GREGG","67.000000000000","46.900000000000","55.000000000000","16.500000000000","63.400000000000"
"450709","CHRISTUS ST JOHN HOSPITAL","18300 ST JOHN DRIVE","NASSAU BAY","TX","77058","HARRIS","87.777777777778","61.444444444444","34.000000000000","10.200000000000","71.644444444444"
"450711","RIO GRANDE REGIONAL HOSPITAL","101 E RIDGE RD","MCALLEN","TX","78503","HIDALGO","59.090909090909","41.363636363636","26.000000000000","7.800000000000","49.163636363636"
"450713","ST DAVID'S SOUTH AUSTIN MEDICAL CENTER","901 WEST BEN WHITE BLVD","AUSTIN","TX","78704","TRAVIS","82.727272727273","57.909090909091","49.000000000000","14.700000000000","72.609090909091"
"450716","CYPRESS FAIRBANKS MEDICAL CENTER","10655 STEEPLETOP DRIVE","HOUSTON","TX","77065","HARRIS","66.363636363636","46.454545454545","20.000000000000","6.000000000000","52.454545454545"
"450718","ROUND ROCK MEDICAL CENTER","2400 ROUND ROCK AVE","ROUND ROCK","TX","78681","WILLIAMSON","79.090909090909","55.363636363636","44.000000000000","13.200000000000","68.563636363636"
"450723","METHODIST CHARLTON MEDICAL CENTER","3500 W WHEATLAND ROAD","DALLAS","TX","75237","DALLAS","74.545454545455","52.181818181818","23.000000000000","6.900000000000","59.081818181818"
"450730","BAYLOR MEDICAL CENTER AT CARROLLTON","4343 NORTH JOSEY LANE","CARROLLTON","TX","75010","DENTON","75.555555555556","52.888888888889","51.000000000000","15.300000000000","68.188888888889"
"450742","LAKE POINTE MEDICAL CENTER","6800 SCENIC DR","ROWLETT","TX","75088","DALLAS","75.000000000000","52.500000000000","43.000000000000","12.900000000000","65.400000000000"
"450743","TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON","3000 N I-35","DENTON","TX","76201","DENTON","52.727272727273","36.909090909091","33.000000000000","9.900000000000","46.809090909091"
"450747","PALESTINE REGIONAL MEDICAL CENTER","2900 S LOOP 256","PALESTINE","TX","75801","ANDERSON","66.666666666667","46.666666666667","48.000000000000","14.400000000000","61.066666666667"
"450766","UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY","5151 HARRY HINES BLVD","DALLAS","TX","75390","DALLAS","60.000000000000","42.000000000000","71.000000000000","21.300000000000","63.300000000000"
"450771","TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO","6200 W PARKER RD","PLANO","TX","75093","COLLIN","62.727272727273","43.909090909091","55.000000000000","16.500000000000","60.409090909091"
"450774","TOPS SURGICAL SPECIALTY HOSPITAL","17080 RED OAK DRIVE","HOUSTON","TX","77090","HARRIS","96.666666666667","67.666666666667","92.000000000000","27.600000000000","95.266666666667"
"450775","KINGWOOD MEDICAL CENTER","22999 US HWY 59","KINGWOOD","TX","77325","HARRIS","70.909090909091","49.636363636364","26.000000000000","7.800000000000","57.436363636364"
"450779","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F","6100 HARRIS PKWY","FORT WORTH","TX","76132","TARRANT","80.000000000000","56.000000000000","41.000000000000","12.300000000000","68.300000000000"
"450780","METHODIST AMBULATORY SURGERY HOSPITAL NW","9150 HUEBNER RD SUITE 100","SAN ANTONIO","TX","78240","BEXAR","91.666666666667","64.166666666667","84.000000000000","25.200000000000","89.366666666667"
"450788","CORPUS CHRISTI MEDICAL CENTER,THE","7101 S PADRE ISLAND DR","CORPUS CHRISTI","TX","78412","NUECES","70.000000000000","49.000000000000","42.000000000000","12.600000000000","61.600000000000"
"450795","ST ANTHONY'S HOSPITAL","2807 LITTLE YORK RD","HOUSTON","TX","77093","HARRIS","2.000000000000","1.400000000000","16.000000000000","4.800000000000","6.200000000000"
"450801","CHRISTUS ST MICHAEL HEALTH SYSTEM","2600 ST MICHAEL DR","TEXARKANA","TX","75504","BOWIE","43.636363636364","30.545454545455","68.000000000000","20.400000000000","50.945454545455"
"450803","DOCTORS HOSPITAL TIDWELL","510 W TIDWELL","HOUSTON","TX","77091","HARRIS","63.333333333333","44.333333333333","32.000000000000","9.600000000000","53.933333333333"
"450804","TEXAS ORTHOPEDIC HOSPITAL","7401 SOUTH MAIN STREET","HOUSTON","TX","77030","HARRIS","95.000000000000","66.500000000000","59.000000000000","17.700000000000","84.200000000000"
"450809","NORTH AUSTIN MEDICAL CENTER","12221 MOPAC EXPRESSWAY NORTH","AUSTIN","TX","78758","TRAVIS","88.181818181818","61.727272727273","50.000000000000","15.000000000000","76.727272727273"
"450820","METHODIST SUGAR LAND HOSPITAL","16655 SOUTHWEST FREEWAY","SUGAR LAND","TX","77479","FORT BEND","76.363636363636","53.454545454545","51.000000000000","15.300000000000","68.754545454545"
"450822","LAS COLINAS MEDICAL CENTER","6800 N MACARTHUR BLVD","IRVING","TX","75039","DALLAS","83.636363636364","58.545454545455","40.000000000000","12.000000000000","70.545454545455"
"450825","CORNERSTONE REGIONAL HOSPITAL","2302 CORNERSTONE BOULEVARD","EDINBURG","TX","78539","HIDALGO","78.333333333333","54.833333333333","72.000000000000","21.600000000000","76.433333333333"
"450827","KELL WEST REGIONAL HOSPITAL","5402 KELL WEST BOULEVARD","WICHITA FALLS","TX","76310","WICHITA","71.250000000000","49.875000000000","57.000000000000","17.100000000000","66.975000000000"
"450828","CHRISTUS SPOHN HOSPITAL ALICE","2500 E MAIN STREET","ALICE","TX","78332","JIM WELLS","46.666666666667","32.666666666667","38.000000000000","11.400000000000","44.066666666667"
"450832","CHRISTUS ST CATHERINE HOSPITAL","701 SOUTH FRY ROAD","KATY","TX","77450","HARRIS","50.000000000000","35.000000000000","46.000000000000","13.800000000000","48.800000000000"
"450833","ENNIS REGIONAL MEDICAL CENTER","2201 WEST LAMPASAS STREET","ENNIS","TX","75119","ELLIS","47.500000000000","33.250000000000","55.000000000000","16.500000000000","49.750000000000"
"450834","PHYSICIANS CENTRE,THE","3131 UNIVERSITY DRIVE EAST","BRYAN","TX","77802","BRAZOS","75.000000000000","52.500000000000","95.000000000000","28.500000000000","81.000000000000"
