"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Outpatients with low back pain who had an MRI without trying recommended treatments first such as physical therapy","Number of Patients 1","Footnote 1","Outpatients who had a follow-up mammogram or ultrasound within 45 days after a screening mammogram","Number of Patients 2","Footnote 2","Outpatient CT scans of the abdomen that were “combination” (double) scans","Number of Patients 3","Footnote 3","Outpatient CT scans of the chest that were “combination” (double) scans","Number of Patients 4","Footnote 4","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Number of Patients 5","Footnote 5","Outpatients with brain CT scans who got a sinus CT scan at the same time","Number of Patients 6","Footnote 6"
"430008","BROOKINGS HOSPITAL","300 22ND AVE","","","BROOKINGS","SD","57006","BROOKINGS","6056967701","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","4.9","183","","0.0","95","","5.8","69","","Not Available","Not Available","The number of cases/patients is too few to report"
"430012","AVERA SACRED HEART HOSPITAL","501 SUMMIT","","","YANKTON","SD","57078","YANKTON","6056688000","Not Available","Not Available","The number of cases/patients is too few to report","6.7","285","","5.8","137","","Not Available","Not Available","The number of cases/patients is too few to report","3.3","211","","0.6","165",""
"430013","AVERA QUEEN OF PEACE","525 N FOSTER","","","MITCHELL","SD","57301","DAVISON","6059952000","23.0","126","","6.3","1169","","78.3","313","","34.2","199","","4.8","62","","1.6","309",""
"430014","AVERA ST LUKES","305 S STATE ST  PO BOX 4450","","","ABERDEEN","SD","57401","BROWN","6056225000","29.0","131","","11.1","1542","","73.4","639","","1.4","561","","4.1","395","","Not Available","Not Available","The number of cases/patients is too few to report"
"430015","AVERA ST MARY'S HOSPITAL","801 E SIOUX","","","PIERRE","SD","57501","HUGHES","6052243100","36.2","47","","6.1","718","","72.2","223","","3.7","188","","6.9","131","","0.0","142",""
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","1325 S CLIFF AVE  POST OFFICE BOX 5045","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053227814","35.1","171","","3.5","172","","13.0","1121","","3.3","953","","5.2","134","","2.1","473",""
"430027","SANFORD USD MEDICAL CENTER","1305 W 18TH ST  POST OFFICE BOX 5039","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053331000","32.0","362","","Not Available","Not Available","No cases met the criteria for this measure","3.4","1301","","0.2","1137","","3.8","1144","","1.6","689",""
"430048","SPEARFISH REGIONAL HOSPITAL","1440 N MAIN ST","","","SPEARFISH","SD","57783","LAWRENCE","6056444000","37.0","73","","5.5","383","","4.1","270","","1.5","136","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"430077","RAPID CITY REGIONAL HOSPITAL","353 FAIRMONT BLVD  POST OFFICE BOX 6000","","","RAPID CITY","SD","57701","PENNINGTON","6057191000","44.9","127","","5.0","401","","4.7","896","","0.0","602","","6.2","437","","2.5","644",""
"430084","PHS INDIAN HOSPITAL AT ROSEBUD","400 SOLDIER CREEK ROAD","","","ROSEBUD","SD","57570","TODD","6057472231","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"430089","SIOUXLAND SURGERY CENTER LP","600 SIOUX POINT ROAD","","","DAKOTA DUNES","SD","57049","UNION","6052323332","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","4.3","46","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"430090","SIOUX FALLS SPECIALTY HOSPITAL LLP","910 EAST 20TH STREET","","","SIOUX FALLS","SD","57105","MINNEHAHA","6053346730","32.5","157","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"430091","BLACK HILLS SURGICAL HOSPITAL LLP","216 ANAMARIA DR","","","RAPID CITY","SD","57703","PENNINGTON","6057214700","38.6","332","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"430092","DAKOTA PLAINS SURGICAL CENTER LLP","701 8TH AVENUE NW SUITE C","","","ABERDEEN","SD","57401","BROWN","6052253300","24.4","90","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"430093","SAME DAY SURGERY CENTER LLC","651 CATHEDRAL DRIVE","","","RAPID CITY","SD","57701","PENNINGTON","6057559900","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"430094","SPEARFISH REGIONAL SURGERY CENTER","1316 10TH ST","","","SPEARFISH","SD","57783","LAWRENCE","6056423113","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"430095","AVERA HEART HOSPITAL OF SOUTH DAKOTA","4500 W 69TH ST","","","SIOUX FALLS","SD","57108","MINNEHAHA","6059777000","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","7.8","128","","Not Available","Not Available","The number of cases/patients is too few to report","3.7","218","","Not Available","Not Available","The number of cases/patients is too few to report"
"430096","LEWIS AND CLARK SPECIALTY HOSPITAL","2601 FOX RUN PARKWAY","","","YANKTON","SD","57078","YANKTON","6056655100","32.7","49","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"430097","SANFORD ABERDEEN MEDICAL CENTER","2905 3RD AVE SE  POST OFFICE BOX 1770","","","ABERDEEN","SD","57402","BROWN","6056264200","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","No cases met the criteria for this measure"
"431306","PLATTE HEALTH CENTER - CAH","601 E 7TH ST","","","PLATTE","SD","57369","CHARLES MIX","6053373364","Not Available","Not Available","The number of cases/patients is too few to report","5.1","138","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","1.9","52","","0.0","37",""
"431315","WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH","513 3RD ST SW, POST OFFICE BOX 280","","","WAGNER","SD","57380","CHARLES MIX","6053843611","Not Available","Not Available","The number of cases/patients is too few to report","6.1","82","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"431318","BOWDLE HOSPITAL - CAH","8001 W 5TH  PO BOX 556","","","BOWDLE                        ","SD","57428","EDMUNDS","6052856146","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"431320","LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","61 CHARLES STREET","","","DEADWOOD","SD","57732","LAWRENCE","6057226101","Not Available","Not Available","The number of cases/patients is too few to report","12.3","171","","3.2","63","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"431321","STURGIS REGIONAL HOSPITAL","949 HARMON STREET","","","STURGIS","SD","57785","MEADE","6057202400","Not Available","Not Available","The number of cases/patients is too few to report","12.4","194","","5.2","77","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"431322","FALL RIVER HOSPITAL - CAH","1201 HIGHWAY 71 SOUTH","","","HOT SPRINGS","SD","57747","FALL RIVER","6057458910","Not Available","Not Available","The number of cases/patients is too few to report","8.8","80","","4.8","62","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"431323","CUSTER REGIONAL HOSPITAL - CAH","1039 MONTGOMERY STREET","","","CUSTER","SD","57730","CUSTER","6056732229","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","0.0","85","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"431330","AVERA ST BENEDICT HEALTH CENTER - CAH","401 WEST GLYNN DRIVE","","","PARKSTON","SD","57366","HUTCHINSON","6059283311","Not Available","Not Available","The number of cases/patients is too few to report","10.5","266","","69.0","58","","Not Available","Not Available","The number of cases/patients is too few to report","3.8","53","","Not Available","Not Available","The number of cases/patients is too few to report"
"440001","UNICOI COUNTY MEMORIAL HOSPITAL","GREENWAY CIRCLE","","","ERWIN","TN","37650","UNICOI","4237433141","43.8","48","","5.3","377","","20.5","185","","16.9","89","","Not Available","Not Available","No cases met the criteria for this measure","Not Available","Not Available","The number of cases/patients is too few to report"
"440002","JACKSON-MADISON COUNTY GENERAL HOSPITAL","620 SKYLINE DRIVE","","","JACKSON","TN","38301","MADISON","7315415000","32.4","547","","10.0","1809","","4.6","1639","","0.5","1134","","6.8","716","","3.6","1672",""
"440003","SUMNER REGIONAL MEDICAL CENTER","555 HARTSVILLE PIKE","","","GALLATIN","TN","37066","SUMNER","6154524210","29.1","110","","13.0","699","","22.5","658","","12.1","589","","5.2","193","","Not Available","Not Available","The number of cases/patients is too few to report"
"440006","TRISTAR SKYLINE MEDICAL CENTER","3441 DICKERSON PIKE","","","NASHVILLE","TN","37207","DAVIDSON","6157692000","35.2","176","","9.0","919","","14.0","724","","0.0","416","","6.6","136","","1.6","849",""
"440007","UNITED REGIONAL MEDICAL CENTER","1001 MCARTHUR ST","","","MANCHESTER","TN","37355","COFFEE","9317283586","27.3","150","","2.1","233","","14.0","100","","19.1","68","","1.1","94","","6.3","142",""
"440008","HENDERSON COUNTY COMMUNITY HOSPITAL","200 W CHURCH ST","","","LEXINGTON","TN","38351","HENDERSON","7319681801","Not Available","Not Available","The number of cases/patients is too few to report","4.5","199","","1.7","176","","0.0","53","","4.0","50","","Not Available","Not Available","The number of cases/patients is too few to report"
