"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Spending per Hospital Patient with Medicare","Footnote"
"030068","MT GRAHAM REGIONAL MEDICAL CENTER","1600  SOUTH 20TH AVENUE","","","SAFFORD","AZ","85546","GRAHAM","9283484000","Spending per Hospital Patient with Medicare","0.84",""
"370030","INTEGRIS BLACKWELL REGIONAL HOSPITAL","710 SOUTH 13TH STREET","","","BLACKWELL","OK","74631","KAY","5803632311","Spending per Hospital Patient with Medicare","0.79",""
"410010","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","101 DUDLEY STREET","","","PROVIDENCE","RI","02905","PROVIDENCE","4012741100","Spending per Hospital Patient with Medicare","1.00",""
"180117","PARKWAY REGIONAL HOSPITAL","2000 HOLIDAY LANE","","","FULTON","KY","42041","FULTON","2704722522","Spending per Hospital Patient with Medicare","1.02",""
"670071","TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON","811 WRIGHT STREET","","","ARLINGTON","TX","76012","TARRANT","8179603500","Spending per Hospital Patient with Medicare","1.11",""
"440007","UNITED REGIONAL MEDICAL CENTER","1001 MCARTHUR ST","","","MANCHESTER","TN","37355","COFFEE","9317283586","Spending per Hospital Patient with Medicare","0.86",""
"500037","TOPPENISH COMMUNITY HOSPITAL","502 W FOURTH AVE","","","TOPPENISH","WA","98948","YAKIMA","5098651520","Spending per Hospital Patient with Medicare","0.86",""
"170105","MCPHERSON HOSPITAL INC","1000 HOSPITAL DRIVE","","","MCPHERSON","KS","67460","MCPHERSON","6202412250","Spending per Hospital Patient with Medicare","0.93",""
"170133","CUSHING MEMORIAL HOSPITAL","711 MARSHALL STREET","","","LEAVENWORTH","KS","66048","LEAVENWORTH","9136841102","Spending per Hospital Patient with Medicare","0.91",""
"250010","TIPPAH COUNTY HOSPITAL","1005 HWY 15 N","","","RIPLEY","MS","38663","TIPPAH","6628379221","Spending per Hospital Patient with Medicare","0.95",""
"130065","MOUNTAIN VIEW HOSPITAL","2325 CORONADO STREET","","","IDAHO FALLS","ID","83404","BONNEVILLE","2085572700","Spending per Hospital Patient with Medicare","0.91",""
"160124","LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71","","","SPIRIT LAKE","IA","51360","DICKINSON","7123361230","Spending per Hospital Patient with Medicare","0.88",""
"220075","MASSACHUSETTS EYE AND EAR INFIRMARY","243 CHARLES STREET","","","BOSTON","MA","02114","SUFFOLK","6175237900","Spending per Hospital Patient with Medicare","1.00",""
"380029","SILVERTON HOSPITAL","342 FAIRVIEW STREET","","","SILVERTON","OR","97381","MARION","5038731500","Spending per Hospital Patient with Medicare","0.83",""
"250002","TISHOMINGO HEALTH SERVICES INC","1777 CURTIS DRIVE","","","IUKA","MS","38852","TISHOMINGO","6624236051","Spending per Hospital Patient with Medicare","0.92",""
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","","","LAKE CITY","SC","29560","FLORENCE","8433742036","Spending per Hospital Patient with Medicare","1.09",""
"010129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","","","BAY MINETTE","AL","36507","BALDWIN","2519375521","Spending per Hospital Patient with Medicare","0.86",""
"330132","TLC HEALTH NETWORK","100 MEMORIAL DRIVE","","","GOWANDA","NY","14070","CATTARAUGUS","7165323377","Spending per Hospital Patient with Medicare","1.03",""
"450856","SOUTH TEXAS SPINE AND SURGICAL HOSPITAL","18600 NORTH HARDY OAK BLVD","","","SAN ANTONIO","TX","78258","BEXAR","2104040800","Spending per Hospital Patient with Medicare","0.96",""
"140019","SHELBY MEMORIAL HOSPITAL","200 S CEDAR ST","","","SHELBYVILLE","IL","62565","SHELBY","2177743961","Spending per Hospital Patient with Medicare","0.99",""
"150176","KENTUCKIANA MEDICAL CENTER LLC","4601 MEDICAL PLAZA WAY","","","CLARKSVILLE","IN","47129","CLARK","8122803300","Spending per Hospital Patient with Medicare","1.05",""
"010097","ELMORE COMMUNITY HOSPITAL","500 HOSPITAL DRIVE","","","WETUMPKA","AL","36092","ELMORE","3345674311","Spending per Hospital Patient with Medicare","1.05",""
"110135","TAYLOR REGIONAL HOSPITAL","222 PERRY HWY","","","HAWKINSVILLE","GA","31036","PULASKI","4787830200","Spending per Hospital Patient with Medicare","1.01",""
"150101","PARKVIEW WHITLEY HOSPITAL","1260 E SR 205","","","COLUMBIA CITY","IN","46725","WHITLEY","2602489301","Spending per Hospital Patient with Medicare","0.90",""
"450178","PECOS COUNTY MEMORIAL HOSPITAL","387 WEST I 10","","","FORT STOCKTON","TX","79735","PECOS","4323364201","Spending per Hospital Patient with Medicare","0.82",""
"450210","ETMC CARTHAGE","409 WEST COTTAGE","","","CARTHAGE","TX","75633","PANOLA","0936933841","Spending per Hospital Patient with Medicare","0.92",""
"370180","CHICKASAW NATION MEDICAL CENTER","1921 STONECIPHER BLVD","","","ADA","OK","74820","PONTOTOC","5804363980","Spending per Hospital Patient with Medicare","0.80",""
"370227","ST JOHN OWASSO","12451 EAST 100TH STREET NORTH","","","OWASSO","OK","74055","TULSA","9182745000","Spending per Hospital Patient with Medicare","0.83",""
"670067","BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON","707 HIGHLANDER BLVD","","","ARLINGTON","TX","76015","TARRANT","8175492364","Spending per Hospital Patient with Medicare","1.09",""
"060044","COLORADO PLAINS MEDICAL CENTER","1000 LINCOLN ST","","","FORT MORGAN","CO","80701","MORGAN","9708673391","Spending per Hospital Patient with Medicare","0.94",""
"110086","WASHINGTON COUNTY REGIONAL MEDICAL CENTER","610 SPARTA ROAD","","","SANDERSVILLE","GA","31082","WASHINGTON","4782402100","Spending per Hospital Patient with Medicare","0.87",""
"370156","PAULS VALLEY GENERAL HOSPITAL","100 VALLEY DRIVE","","","PAULS VALLEY","OK","73075","GARVIN","4052385501","Spending per Hospital Patient with Medicare","0.86",""
"450451","GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","","","GLEN ROSE","TX","76043","SOMERVELL","2548972215","Spending per Hospital Patient with Medicare","0.88",""
"450497","BOWIE MEMORIAL HOSPITAL","705 EAST GREENWOOD AV","","","BOWIE","TX","76230","MONTAGUE","9408721126","Spending per Hospital Patient with Medicare","0.92",""
"190118","DESOTO REGIONAL HEALTH SYSTEM","207 JEFFERSON STREET","","","MANSFIELD","LA","71052","DE SOTO","3188724610","Spending per Hospital Patient with Medicare","1.07",""
"190218","SABINE MEDICAL CENTER","240 HIGHLAND DRIVE","","","MANY","LA","71449","SABINE","3182561232","Spending per Hospital Patient with Medicare","1.00",""
"250126","NORTH OAK REGIONAL MEDICAL CENTER","401 GETWELL DR","","","SENATOBIA","MS","38668","TATE","6625623100","Spending per Hospital Patient with Medicare","0.94",""
"110027","TY COBB REGIONAL MEDICAL CENTER, LLC","367 CLEAR CREEK PARKWAY","","","LAVONIA","GA","30553","FRANKLIN","7063567800","Spending per Hospital Patient with Medicare","0.92",""
"170150","SOUTH CENTRAL KS  MED CENTER","6401 PATTERSON PARKWAY","","","ARKANSAS CITY","KS","67005","COWLEY","6204422500","Spending per Hospital Patient with Medicare","0.94",""
"320030","ARTESIA GENERAL HOSPITAL","702 N 13TH STREET","","","ARTESIA","NM","88210","EDDY","5757483333","Spending per Hospital Patient with Medicare","0.87",""
"440218","THE CENTER FOR SPINAL SURGERY","2011 MURPHY AVENUE","","","NASHVILLE","TN","37203","DAVIDSON","6155158200","Spending per Hospital Patient with Medicare","0.89",""
"450085","GRAHAM REGIONAL MEDICAL CENTER","1301 MONTGOMERY ROAD","","","GRAHAM","TX","76450","YOUNG","9405493400","Spending per Hospital Patient with Medicare","0.89",""
"290051","SIERRA SURGERY HOSPITAL","1400 MEDICAL PKWY","","","CARSON CITY","NV","89703","CARSON CITY","7758831700","Spending per Hospital Patient with Medicare","0.89",""
"450400","PARKVIEW REGIONAL HOSPITAL","600 SOUTH BONHAM STREET","","","MEXIA","TX","76667","LIMESTONE","2545625332","Spending per Hospital Patient with Medicare","0.95",""
"110026","ELBERT MEMORIAL HOSPITAL","4 MEDICAL DRIVE","","","ELBERTON","GA","30635","ELBERT","7062132535","Spending per Hospital Patient with Medicare","0.84",""
"170010","MERCY HOSPITAL INDEPENDENCE","800 WEST MYRTLE STREET","","","INDEPENDENCE","KS","67301","MONTGOMERY","6203312200","Spending per Hospital Patient with Medicare","0.93",""
"110071","APPLING HOSPITAL","163 E TOLLISON STREET","","","BAXLEY","GA","31513","APPLING","9123679841","Spending per Hospital Patient with Medicare","0.83",""
"110146","SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","2000 DAN PROCTOR DRIVE","","","SAINT MARYS","GA","31558","CAMDEN","9125766401","Spending per Hospital Patient with Medicare","0.94",""
"190011","E A CONWAY MEDICAL CENTER","4864 JACKSON STREET","","","MONROE","LA","71202","OUACHITA","3183307000","Spending per Hospital Patient with Medicare","0.91",""
"230071","STRAITH HOSPITAL FOR SPECIAL SURGERY","23901 LAHSER","","","SOUTHFIELD","MI","48033","OAKLAND","2483573360","Spending per Hospital Patient with Medicare","1.11",""
"050140","KAISER FOUNDATION HOSPITAL FONTANA","9961 SIERRA AVE","","","FONTANA","CA","92335","SAN BERNARDINO","9094275500","Spending per Hospital Patient with Medicare","0.86",""
"450214","GULF COAST MEDICAL CENTER","10141 US 59 NORTH","","","WHARTON","TX","77488","WHARTON","9795322500","Spending per Hospital Patient with Medicare","1.06",""
"670082","BAYLOR MEDICAL CENTER AT MCKINNEY","5252 WEST UNIVERSITY DRIVE","","","MC KINNEY","TX","75071","COLLIN","4697422200","Spending per Hospital Patient with Medicare","1.02",""
"150175","THE HEART HOSPITAL AT DEACONESS GATEWAY LLC","4007 GATEWAY BLVD","","","NEWBURGH","IN","47630","WARRICK","8128424784","Spending per Hospital Patient with Medicare","1.00",""
"170068","SOUTHWEST MEDICAL CENTER","315 WEST 15TH STREET","","","LIBERAL","KS","67901","SEWARD","6206296291","Spending per Hospital Patient with Medicare","0.88",""
"060049","YAMPA VALLEY MEDICAL CENTER","1024 CENTRAL PARK DR","","","STEAMBOAT SPRINGS","CO","80487","ROUTT","9708791322","Spending per Hospital Patient with Medicare","0.90",""
"240018","MAYO CLINIC HEALTH SYSTEM IN RED WING","701 HEWITT BOULEVARD, PO BOX 95","","","RED WING","MN","55066","GOODHUE","6512675051","Spending per Hospital Patient with Medicare","0.83",""
"260061","NEVADA REGIONAL MEDICAL CENTER","800 S ASH ST","","","NEVADA","MO","64772","VERNON","4176673355","Spending per Hospital Patient with Medicare","0.87",""
"320033","LOS ALAMOS MEDICAL CENTER","3917 WEST ROAD","","","LOS ALAMOS","NM","87544","LOS ALAMOS","5056624201","Spending per Hospital Patient with Medicare","0.93",""
"390328","UPMC EAST","2775 MOSSIDE BOULEVARD","","","MONROEVILLE","PA","15146","ALLEGHENY","4123573000","Spending per Hospital Patient with Medicare","1.00",""
"010050","ST VINCENTS BLOUNT","150 GILBREATH DRIVE","","","ONEONTA","AL","35121","BLOUNT","2052743000","Spending per Hospital Patient with Medicare","0.97",""
"280127","LINCOLN SURGICAL HOSPITAL","1710 SOUTH 70TH ST, SUITE 200","","","LINCOLN","NE","68506","LANCASTER","4024849090","Spending per Hospital Patient with Medicare","0.91",""
"030071","FORT DEFIANCE INDIAN HOSPITAL","PO BOX 649","","","FORT DEFIANCE","AZ","86504","APACHE","9287298000","Spending per Hospital Patient with Medicare","0.72",""
"370057","OKMULGEE MEMORIAL HOSPITAL","1401 MORRIS DRIVE","","","OKMULGEE","OK","74447","OKMULGEE","9187564233","Spending per Hospital Patient with Medicare","1.02",""
"440032","WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","851 LOCUST STREET","","","ROGERSVILLE","TN","37857","HAWKINS","4239217000","Spending per Hospital Patient with Medicare","0.93",""
"450839","SHELBY REGIONAL MEDICAL CENTER","602 HURST STREET","","","CENTER                        ","TX","75935","SHELBY","9365982781","Spending per Hospital Patient with Medicare","1.08",""
"030108","THE SURGICAL HOSPITAL OF PHOENIX","6501 NORTH 19TH AVENUE","","","PHOENIX","AZ","85015","MARICOPA","6027956020","Spending per Hospital Patient with Medicare","0.90",""
"030084","CHINLE COMPREHENSIVE HEALTH CARE FACILITY","US HWY 191, HOSPITAL ROAD","","","CHINLE","AZ","86503","APACHE","9286747001","Spending per Hospital Patient with Medicare","0.64",""
"450460","TYLER COUNTY HOSPITAL","1100 WEST BLUFF","","","WOODVILLE","TX","75979","TYLER","4092838141","Spending per Hospital Patient with Medicare","1.00",""
"100106","DOCTOR'S MEMORIAL HOSPITAL INC","333 N BYRON BUTLER PKWY","","","PERRY","FL","32348","TAYLOR","8505840800","Spending per Hospital Patient with Medicare","1.03",""
"240071","DISTRICT ONE HOSPITAL","200 STATE AVENUE","","","FARIBAULT","MN","55021","RICE","5073346451","Spending per Hospital Patient with Medicare","0.82",""
"530033","MOUNTAIN VIEW REGIONAL HOSPITAL","6550 EAST 2ND STREET","","","CASPER","WY","82605","NATRONA","3079958100","Spending per Hospital Patient with Medicare","1.03",""
"670079","LAKEWAY REGIONAL MEDICAL CENTER, LLC","100  MEDICAL PARKWAY","","","LAKEWAY","TX","78734","TRAVIS","5122058102","Spending per Hospital Patient with Medicare","1.07",""
"150102","INDIANA UNIVERSITY HEALTH STARKE HOSPITAL","102 E CULVER RD","","","KNOX","IN","46534","STARKE","5747721100","Spending per Hospital Patient with Medicare","0.99",""
"150165","FRANCISCAN HEALTHCARE - MUNSTER","701 SUPERIOR AVE","","","MUNSTER","IN","46321","LAKE","2199224200","Spending per Hospital Patient with Medicare","0.99",""
"190201","WOMEN AND CHILDREN'S HOSPITAL AT LAKE CHARLES","4200 NELSON ROAD","","","LAKE CHARLES","LA","70605","CALCASIEU","3374746370","Spending per Hospital Patient with Medicare","0.96",""
"450795","ST ANTHONY'S HOSPITAL","2807 LITTLE YORK RD","","","HOUSTON","TX","77093","HARRIS","7136972961","Spending per Hospital Patient with Medicare","1.31",""
"050745","CHAPMAN MEDICAL CENTER","2601 E CHAPMAN AVE","","","ORANGE","CA","92869","ORANGE","7146330011","Spending per Hospital Patient with Medicare","1.09",""
"050747","COASTAL COMMUNITIES HOSPITAL","2701 S BRISTOL ST","","","SANTA ANA","CA","92704","ORANGE","7147545454","Spending per Hospital Patient with Medicare","1.28",""
"240059","REGINA MEDICAL CENTER","1175 NININGER ROAD","","","HASTINGS","MN","55033","DAKOTA","6514804100","Spending per Hospital Patient with Medicare","0.88",""
"450641","NOCONA GENERAL HOSPITAL","100 PARK ROAD","","","NOCONA","TX","76255","MONTAGUE","9408253235","Spending per Hospital Patient with Medicare","0.96",""
"450880","BAYLOR SURGICAL HOSPITAL AT FORT WORTH","750 12TH AVENUE","","","FORT WORTH","TX","76104","TARRANT","8173345050","Spending per Hospital Patient with Medicare","1.17",""
"500084","VALLEY GENERAL HOSPITAL","14701 179TH SE","","","MONROE","WA","98272","SNOHOMISH","3607947497","Spending per Hospital Patient with Medicare","0.82",""
"170188","KANSAS CITY ORTHOPAEDIC INSTITUTE","3651 COLLEGE BLVD","","","LEAWOOD","KS","66211","JOHNSON","9133197633","Spending per Hospital Patient with Medicare","0.90",""
"450877","FOUNDATION SURGICAL HOSPITAL OF EL PASO","1416 GEORGE DIETER","","","EL PASO","TX","79936","EL PASO","9155984240","Spending per Hospital Patient with Medicare","1.03",""
"450845","EL PASO SPECIALTY HOSPITAL","1755 CURIE SUITE A","","","EL PASO","TX","79902","EL PASO","9155443636","Spending per Hospital Patient with Medicare","1.01",""
"440040","PERRY COMMUNITY HOSPITAL","2718 SQUIRREL HOLLOW DRIVE","","","LINDEN","TN","37096","PERRY","9315892121","Spending per Hospital Patient with Medicare","1.09",""
"440131","BAPTIST MEMORIAL HOSPITAL TIPTON","1995 HIGHWAY 51 S","","","COVINGTON","TN","38019","TIPTON","9014762621","Spending per Hospital Patient with Medicare","0.98",""
"110121","GRADY GENERAL HOSPITAL","1155 5TH STREET, SE","","","CAIRO","GA","39828","GRADY","2293770251","Spending per Hospital Patient with Medicare","0.85",""
"190151","RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048","","","RAYVILLE","LA","71269","RICHLAND","3187284181","Spending per Hospital Patient with Medicare","1.04",""
"010022","CHEROKEE MEDICAL CENTER","400 NORTHWOOD DR","","","CENTRE","AL","35960","CHEROKEE","2569275531","Spending per Hospital Patient with Medicare","0.95",""
"040047","FIVE RIVERS MEDICAL CENTER","2801 MEDICAL CENTER DRIVE","","","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Spending per Hospital Patient with Medicare","1.06",""
"170187","SALINA SURGICAL HOSPITAL","401 SOUTH SANTA FE AVENUE","","","SALINA","KS","67401","SALINE","7858270610","Spending per Hospital Patient with Medicare","0.84",""
"010008","CRENSHAW COMMUNITY HOSPITAL","101 HOSPITAL CIRCLE","","","LUVERNE","AL","36049","CRENSHAW","3343353374","Spending per Hospital Patient with Medicare","0.99",""
"240187","HUTCHINSON HEALTH","1095 HIGHWAY 15 SOUTH","","","HUTCHINSON","MN","55350","MCLEOD","3202345000","Spending per Hospital Patient with Medicare","0.86",""
"370112","SEQUOYAH MEMORIAL HOSPITAL","213 EAST REDWOOD","","","SALLISAW","OK","74955","SEQUOYAH","9187741100","Spending per Hospital Patient with Medicare","0.90",""
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","559 WEST GERMANTOWN PIKE","","","EAST NORRITON","PA","19403","MONTGOMERY","4846621000","Spending per Hospital Patient with Medicare","1.04",""
"390278","EAGLEVILLE HOSPITAL","100 EAGLEVILLE RD","","","EAGLEVILLE","PA","19408","MONTGOMERY","2155396000","Spending per Hospital Patient with Medicare","0.81",""
"460058","RIVERTON HOSPITAL","3741 WEST 12600 SOUTH","","","RIVERTON","UT","84065","SALT LAKE","8012854000","Spending per Hospital Patient with Medicare","0.93",""
"440010","WAYNE MEDICAL CENTER","103 J V MANGUBAT DR","","","WAYNESBORO","TN","38485","WAYNE","9317225411","Spending per Hospital Patient with Medicare","0.73",""
"050674","KAISER FOUNDATION HOSP SO SACRAMENTO","6600 BRUCEVILLE ROAD","","","SACRAMENTO","CA","95823","SACRAMENTO","9166882000","Spending per Hospital Patient with Medicare","0.84",""
"140137","GREENVILLE REGIONAL HOSPITAL","200 HEALTHCARE DR","","","GREENVILLE","IL","62246","BOND","6186641230","Spending per Hospital Patient with Medicare","0.92",""
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","2727 EAST LEMMON AVENUE BUILDING I","","","DALLAS","TX","75204","DALLAS","2144433000","Spending per Hospital Patient with Medicare","1.07",""
"190006","UNIVERSITY MEDICAL CENTER","2390 WEST CONGRESS","","","LAFAYETTE","LA","70506","LAFAYETTE","3372616000","Spending per Hospital Patient with Medicare","0.97",""
"240022","SANFORD  WORTHINGTON MEDICAL CENTER","1018 SIXTH AVENUE PO BOX 997","","","WORTHINGTON","MN","56187","NOBLES","5073722941","Spending per Hospital Patient with Medicare","0.84",""
"420011","CANNON MEMORIAL HOSPITAL","123 MEDICAL PARK DRIVE PO BOX 188","","","PICKENS","SC","29671","PICKENS","8648784791","Spending per Hospital Patient with Medicare","0.99",""
"120011","KAISER FOUNDATION HOSPITAL","3288 MOANALUA RD","","","HONOLULU","HI","96819","HONOLULU","8084320000","Spending per Hospital Patient with Medicare","0.82",""
