Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,AMI-7a Performance Rate,AMI-7a Achievement Points,AMI-7a Improvement Points,AMI-7a Measure Score, AMI-8a Performance Rate,AMI-8a Achievement Points,AMI-8a Improvement Points,AMI-8a Measure Score,AMI Condition/Procedure Score
"450029","LAREDO MEDICAL CENTER","1700 EAST SAUNDERS","LAREDO","TX","78044","WEBB","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","811 S WASHINGTON","MARSHALL","TX","75670","HARRISON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450033","VHS HARLINGEN HOSPITAL COMPANY LLC","2101 PEASE ST","HARLINGEN","TX","78550","CAMERON","N/A","N/A","N/A","N/A","0.9048","0 out of 10","7 out of 9","7 out of 10","7"
"450034","CHRISTUS HOSPITAL","2830 CALDER AVENUE","BEAUMONT","TX","77702","JEFFERSON","N/A","N/A","N/A","N/A","0.9118","0 out of 10","4 out of 9","4 out of 10","4"
"450035","ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY","HOUSTON","TX","77002","HARRIS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450037","GOOD SHEPHERD MEDICAL CENTER","700 EAST MARSHALL AVENUE","LONGVIEW","TX","75601","GREGG","N/A","N/A","N/A","N/A","0.9783","7 out of 10","6 out of 9","7 out of 10","7"
"450039","JPS HEALTH NETWORK","1500 S MAIN ST","FORT WORTH","TX","76104","TARRANT","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450040","COVENANT MEDICAL CENTER","3615 19TH STREET","LUBBOCK","TX","79410","LUBBOCK","N/A","N/A","N/A","N/A","0.9333","2 out of 10","4 out of 9","4 out of 10","4"
"450042","PROVIDENCE HEALTH CENTER","6901 MEDICAL PARKWAY","WACO","TX","76712","MCLENNAN","N/A","N/A","N/A","N/A","0.8367","0 out of 10","5 out of 9","5 out of 10","5"
"450044","UT SOUTHWESTERN UNIVERSITY HOSPITAL","5909 HARRY HINES BLVD","DALLAS","TX","75390","DALLAS","N/A","N/A","N/A","N/A","0.8667","0 out of 10","N/A","0 out of 10","0"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","600 ELIZABETH STREET","CORPUS CHRISTI","TX","78404","NUECES","N/A","N/A","N/A","N/A","0.9333","2 out of 10","2 out of 9","2 out of 10","2"
"450051","METHODIST DALLAS MEDICAL CENTER","1441 NORTH BECKLEY AVENUE","DALLAS","TX","75203","DALLAS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450054","SCOTT & WHITE MEMORIAL HOSPITAL","2401 31ST ST","TEMPLE","TX","76508","BELL","N/A","N/A","N/A","N/A","0.9412","3 out of 10","0 out of 9","3 out of 10","3"
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","200 E ARIZONA","SWEETWATER","TX","79556","NOLAN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450056","SETON MEDICAL CENTER AUSTIN","1201 W 38TH ST","AUSTIN","TX","78705","TRAVIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450058","BAPTIST MEDICAL CENTER","111 DALLAS STREET","SAN ANTONIO","TX","78205","BEXAR","N/A","N/A","N/A","N/A","0.9495","4 out of 10","5 out of 9","5 out of 10","5"
"450064","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","800 W RANDOL MILL RD","ARLINGTON","TX","76012","TARRANT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450068","MEMORIAL HERMANN TEXAS MEDICAL CENTER","6411 FANNIN","HOUSTON","TX","77030","HARRIS","N/A","N/A","N/A","N/A","0.9091","0 out of 10","0 out of 9","0 out of 10","0"
"450072","BRAZOSPORT REGIONAL HEALTH SYSTEM","100 MEDICAL DRIVE","LAKE JACKSON","TX","77566","BRAZORIA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450079","BAYLOR MEDICAL CENTER AT IRVING","1901 N MACARTHUR BLVD","IRVING","TX","75061","DALLAS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450080","TITUS REGIONAL MEDICAL CENTER","2001 N JEFFERSON","MOUNT PLEASANT","TX","75455","TITUS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","1500 E HOUSTON HWY","BEEVILLE","TX","78102","BEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450083","EAST TEXAS MEDICAL CENTER","1000 SOUTH BECKHAM STREET","TYLER","TX","75701","SMITH","N/A","N/A","N/A","N/A","0.9000","0 out of 10","N/A","0 out of 10","0"
"450087","NORTH HILLS HOSPITAL","4401 BOOTH CALLOWAY ROAD","NORTH RICHLAND HILLS","TX","76180","TARRANT","N/A","N/A","N/A","N/A","0.9714","6 out of 10","0 out of 9","6 out of 10","6"
"450090","NORTH TEXAS MEDICAL CENTER","1900 HOSPITAL BLVD","GAINESVILLE","TX","76240","COOKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450092","FORT DUNCAN MEDICAL CENTER","3333 N FOSTER MALDONADO BLVD","EAGLE PASS","TX","78852","MAVERICK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450097","BAYSHORE MEDICAL CENTER","4000 SPENCER HWY","PASADENA","TX","77504","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450099","PAMPA REGIONAL MEDICAL CENTER","1 MEDICAL PLAZA","PAMPA","TX","79065","GRAY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450101","HILLCREST BAPTIST MEDICAL CENTER","100 HILLCREST MEDICAL BLVD","WACO","TX","76712","MCLENNAN","N/A","N/A","N/A","N/A","0.9474","4 out of 10","4 out of 9","4 out of 10","4"
"450102","MOTHER FRANCES HOSPITAL","800 EAST DAWSON","TYLER","TX","75701","SMITH","N/A","N/A","N/A","N/A","0.9630","5 out of 10","5 out of 9","5 out of 10","5"
"450104","GUADALUPE REGIONAL MEDICAL CENTER","1215 E COURT ST","SEGUIN","TX","78155","GUADALUPE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450107","LAS PALMAS MEDICAL CENTER","1801 NORTH OREGON STREET","EL PASO","TX","79902","EL PASO","N/A","N/A","N/A","N/A","0.9730","7 out of 10","0 out of 9","7 out of 10","7"
"450108","CONNALLY MEMORIAL MEDICAL CENTER","499 10TH STREET","FLORESVILLE","TX","78114","WILSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450119","SOUTH TEXAS HEALTH SYSTEM","1102 W TRENTON ROAD","EDINBURG","TX","78539","HIDALGO","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450124","UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE","601 E 15TH STREET","AUSTIN","TX","78701","TRAVIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450128","KNAPP MEDICAL CENTER","1401 EAST EIGHT STREET","WESLACO","TX","78596","HIDALGO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450130","NIX HEALTH CARE SYSTEM","414 NAVARRO, SUITE 600","SAN ANTONIO","TX","78205","BEXAR","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450132","MEDICAL CENTER HOSPITAL","500 W 4TH STREET","ODESSA","TX","79761","ECTOR","N/A","N/A","N/A","N/A","0.8800","0 out of 10","0 out of 9","0 out of 10","0"
"450133","MIDLAND MEMORIAL HOSPITAL","2200 WEST ILLINOIS AVE","MIDLAND","TX","79701","MIDLAND","N/A","N/A","N/A","N/A","0.9762","7 out of 10","7 out of 9","7 out of 10","7"
"450135","TEXAS HEALTH HARRIS METHODIST FORT WORTH","1301 PENNSYLVANIA AVENUE","FORT WORTH","TX","76104","TARRANT","N/A","N/A","N/A","N/A","0.9846","8 out of 10","6 out of 9","8 out of 10","8"
"450137","BAYLOR ALL SAINTS MEDICAL CENTER AT FW","1400 EIGHTH AVE","FORT WORTH","TX","76104","TARRANT","N/A","N/A","N/A","N/A","0.8235","0 out of 10","0 out of 9","0 out of 10","0"
"450147","DETAR HOSPITAL NAVARRO","506 E SAN ANTONIO ST","VICTORIA","TX","77902","VICTORIA","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"450148","TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","201 WALLS DRIVE","CLEBURNE","TX","76033","JOHNSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450152","METROPLEX HOSPITAL","2201 S CLEAR CREEK ROAD","KILLEEN","TX","76542","BELL","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"450154","VAL VERDE REGIONAL MEDICAL CENTER","801 BEDELL AVE","DEL RIO","TX","78840","VAL VERDE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450155","HEREFORD REGIONAL MEDICAL CENTER","801 EAST THIRD","HEREFORD","TX","79045","DEAF SMITH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450162","GRACE MEDICAL CENTER","2412 50TH ST","LUBBOCK","TX","79412","LUBBOCK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450163","CHRISTUS SPOHN HOSPITAL KLEBERG","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE","TX","78363","KLEBERG","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST","JOURDANTON","TX","78026","ATASCOSA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450176","MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD","MISSION","TX","78572","HIDALGO","N/A","N/A","N/A","N/A","0.2941","0 out of 10","0 out of 9","0 out of 10","0"
"450177","UVALDE MEMORIAL HOSPITAL","1025 GARNER FIELD ROAD","UVALDE","TX","78801","UVALDE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450184","MEMORIAL HERMANN HOSPITAL SYSTEM","1635  NORTH LOOP WEST","HOUSTON","TX","77008","HARRIS","N/A","N/A","N/A","N/A","0.9320","2 out of 10","0 out of 9","2 out of 10","2"
"450187","SCOTT & WHITE HOSPITAL BRENHAM","700 MEDICAL PARKWAY","BRENHAM","TX","77833","WASHINGTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450192","HILL REGIONAL HOSPITAL","101 CIRCLE DRIVE","HILLSBORO","TX","76645","HILL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450193","ST LUKES EPISCOPAL HOSPITAL","6720 BERTNER","HOUSTON","TX","77030","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450194","EAST TEXAS MEDICAL CENTER JACKSONVILLE","501 S RAGSDALE","JACKSONVILLE","TX","75766","CHEROKEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450196","PARIS REGIONAL MEDICAL CENTER","820 CLARKSVILLE ST","PARIS","TX","75460","LAMAR","N/A","N/A","N/A","N/A","0.9167","0 out of 10","4 out of 9","4 out of 10","4"
"450200","WADLEY REGIONAL MEDICAL CENTER","1000 PINE STREET","TEXARKANA","TX","75501","BOWIE","N/A","N/A","N/A","N/A","0.6667","0 out of 10","5 out of 9","5 out of 10","5"
"450203","WEATHERFORD REGIONAL MEDICAL CENTER","713 E ANDERSON ST","WEATHERFORD","TX","76086","PARKER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450209","NORTHWEST TEXAS HOSPITAL","1501 COULTER ROAD","AMARILLO","TX","79106","POTTER","N/A","N/A","N/A","N/A","0.7619","0 out of 10","0 out of 9","0 out of 10","0"
"450211","MEMORIAL MEDICAL CENTER OF EAST TEXAS","1201 WEST FRANK STREET","LUFKIN","TX","75901","ANGELINA","N/A","N/A","N/A","N/A","0.9524","4 out of 10","7 out of 9","7 out of 10","7"
"450213","UNIVERSITY HEALTH SYSTEM","4502 MEDICAL DR","SAN ANTONIO","TX","78229","BEXAR","N/A","N/A","N/A","N/A","0.8889","0 out of 10","0 out of 9","0 out of 10","0"
"450214","GULF COAST MEDICAL CENTER","10141 US 59 NORTH","WHARTON","TX","77488","WHARTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450219","SCOTT & WHITE HOSPITAL-LLANO","200 W OLLIE","LLANO","TX","78643","LLANO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450221","MOORE COUNTY HOSPITAL DISTRICT","224 E SECOND STREET","DUMAS","TX","79029","MOORE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450222","CONROE REGIONAL MEDICAL CENTER","504 MEDICAL CENTER BLVD","CONROE","TX","77304","MONTGOMERY","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450229","HENDRICK MEDICAL CENTER","1900 PINE","ABILENE","TX","79601","TAYLOR","N/A","N/A","N/A","N/A","0.9268","1 out of 10","5 out of 9","5 out of 10","5"
"450231","BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS","1600 WALLACE BLVD","AMARILLO","TX","79106","POTTER","N/A","N/A","N/A","N/A","0.9429","3 out of 10","6 out of 9","6 out of 10","6"
"450236","HOPKINS COUNTY MEMORIAL HOSPITAL","115 AIRPORT RD","SULPHUR SPRINGS","TX","75482","HOPKINS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450237","CHRISTUS SANTA ROSA HOSPITAL","333 N SANTA ROSA STREET","SAN ANTONIO","TX","78207","BEXAR","N/A","N/A","N/A","N/A","0.9762","7 out of 10","9 out of 9","9 out of 10","9"
"450271","WISE REGIONAL HEALTH SYSTEM","609 MEDICAL CENTER DRIVE","DECATUR","TX","76234","WISE","N/A","N/A","N/A","N/A","0.7222","0 out of 10","0 out of 9","0 out of 10","0"
"450272","CENTRAL TEXAS MEDICAL CENTER","1301 WONDER WORLD DRIVE","SAN MARCOS","TX","78666","HAYS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450280","BAYLOR MEDICAL CENTER AT GARLAND","2300 MARIE CURIE DRIVE","GARLAND","TX","75042","DALLAS","N/A","N/A","N/A","N/A","0.9737","7 out of 10","0 out of 9","7 out of 10","7"
"450289","HARRIS HEALTH SYSTEM","2525 HOLLY HALL","HOUSTON","TX","77054","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450292","TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN","850 ED HALL","KAUFMAN","TX","75142","KAUFMAN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450296","CLEVELAND REGIONAL MEDICAL CTR","300 E CROCKETT","CLEVELAND","TX","77327","LIBERTY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450299","COLLEGE STATION MEDICAL CENTER","1604 ROCK PRAIRIE ROAD","COLLEGE STATION","TX","77842","BRAZOS","N/A","N/A","N/A","N/A","0.9412","3 out of 10","N/A","3 out of 10","3"
"450324","TEXOMA MEDICAL CENTER","5016 S US HIGHWAY 75","DENISON","TX","75020","GRAYSON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"450330","OAKBEND MEDICAL CENTER","1705 JACKSON ST","RICHMOND","TX","77469","FORT BEND","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450340","SAN ANGELO COMMUNITY MEDICAL CENTER","3501 KNICKERBOCKER ROAD","SAN ANGELO","TX","76904","TOM GREEN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450346","MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL","3080 COLLEGE STREET","BEAUMONT","TX","77701","JEFFERSON","N/A","N/A","N/A","N/A","0.9091","0 out of 10","5 out of 9","5 out of 10","5"
"450347","HUNTSVILLE MEMORIAL HOSPITAL","110 MEMORIAL HOSPITAL DRIVE","HUNTSVILLE","TX","77340","WALKER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","411 N BELKNAP ST","STEPHENVILLE","TX","76401","ERATH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450352","HUNT REGIONAL MEDICAL CENTER","4215 JOE RAMSEY BLVD","GREENVILLE","TX","75401","HUNT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450358","METHODIST HOSPITAL,THE","6565 FANNIN","HOUSTON","TX","77030","HARRIS","N/A","N/A","N/A","N/A","0.9697","6 out of 10","0 out of 9","6 out of 10","6"
"450369","CHILDRESS REGIONAL MEDICAL CENTER","HWY 83 NORTH","CHILDRESS","TX","79201","CHILDRESS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450370","COLUMBUS COMMUNITY HOSPITAL","110 SHULT DR","COLUMBUS","TX","78934","COLORADO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450372","BAYLOR MEDICAL CENTER AT WAXAHACHIE","1405 W JEFFERSON ST","WAXAHACHIE","TX","75165","ELLIS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450379","DALLAS MEDICAL CENTER","7 MEDICAL PARKWAY","DALLAS","TX","75234","DALLAS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450388","METHODIST HOSPITAL","7700 FLOYD CURL DR","SAN ANTONIO","TX","78229","BEXAR","N/A","N/A","N/A","N/A","0.9823","8 out of 10","8 out of 9","8 out of 10","8"
"450389","EAST TEXAS MEDICAL CENTER ATHENS","2000 SOUTH PALESTINE","ATHENS","TX","75751","HENDERSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450395","MEMORIAL MEDICAL CENTER LIVINGSTON","1717 HWY 59 BYPASS","LIVINGSTON","TX","77351","POLK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450403","MEDICAL CENTER OF MCKINNEY","4500 MEDICAL CENTER DRIVE","MCKINNEY","TX","75069","COLLIN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450411","EASTLAND MEMORIAL HOSPITAL","304 S DAUGHERTY","EASTLAND","TX","76448","EASTLAND","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450419","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","108 DENVER TRAIL","AZLE","TX","76020","TARRANT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450422","BAYLOR MEDICAL CENTER AT UPTOWN","2727 EAST LEMMON AVENUE BUILDING I","DALLAS","TX","75204","DALLAS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450424","SAN JACINTO METHODIST HOSPITAL","4401 GARTH ROAD","BAYTOWN","TX","77521","HARRIS","N/A","N/A","N/A","N/A","0.9630","5 out of 10","7 out of 9","7 out of 10","7"
"450431","ST DAVIDS MEDICAL CENTER","919 E 32ND ST","AUSTIN","TX","78705","TRAVIS","N/A","N/A","N/A","N/A","0.9535","4 out of 10","0 out of 9","4 out of 10","4"
"450447","NAVARRO REGIONAL HOSPITAL","3201 WEST HIGHWAY 22","CORSICANA","TX","75110","NAVARRO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450451","GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","GLEN ROSE","TX","76043","SOMERVELL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450462","TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS","8200 WALNUT HILL LANE","DALLAS","TX","75231","DALLAS","N/A","N/A","N/A","N/A","0.9630","5 out of 10","2 out of 9","5 out of 10","5"
"450465","MATAGORDA REGIONAL MEDICAL CENTER","104 7TH STREET","BAY CITY","TX","77414","MATAGORDA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450469","TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ","500 N HIGHLAND AVENUE","SHERMAN","TX","75091","GRAYSON","N/A","N/A","N/A","N/A","0.9000","0 out of 10","0 out of 9","0 out of 10","0"
"450475","ETMC HENDERSON","300 WILSON STREET","HENDERSON","TX","75652","RUSK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450484","WOODLAND HEIGHTS MEDICAL CENTER","505 SOUTH JOHN REDDITT DRIVE","LUFKIN","TX","75904","ANGELINA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450508","MEMORIAL HOSPITAL","1204 MOUND ST","NACOGDOCHES","TX","75961","NACOGDOCHES","N/A","N/A","N/A","N/A","0.6000","0 out of 10","0 out of 9","0 out of 10","0"
"450518","THE MEDICAL CENTER OF SOUTHEAST TEXAS","2555 JIMMY JOHNSON BLVD","PORT ARTHUR","TX","77640","JEFFERSON","N/A","N/A","N/A","N/A","0.6875","0 out of 10","1 out of 9","1 out of 10","1"
"450537","METHODIST RICHARDSON MEDICAL CENTER","401 W CAMPBELL RD","RICHARDSON","TX","75080","DALLAS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450539","COVENANT HOSPITAL PLAINVIEW","2601 DIMMITT RD","PLAINVIEW","TX","79072","HALE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450558","ABILENE REGIONAL MEDICAL CENTER","6250 HWY 83/84","ABILENE","TX","79606","TAYLOR","N/A","N/A","N/A","N/A","0.9286","2 out of 10","7 out of 9","7 out of 10","7"
"450563","BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE","1650 W COLLEGE ST","GRAPEVINE","TX","76051","TARRANT","N/A","N/A","N/A","N/A","0.9808","7 out of 10","1 out of 9","7 out of 10","7"
"450565","PALO PINTO GENERAL HOSPITAL","400 SOUTHWEST 25 AVE","MINERAL WELLS","TX","76067","PALO PINTO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450571","SHANNON MEDICAL CENTER","120 EAST HARRIS AVENUE","SAN ANGELO","TX","76903","TOM GREEN","N/A","N/A","N/A","N/A","0.9200","1 out of 10","0 out of 9","1 out of 10","1"
"450573","CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE","JASPER","TX","75951","JASPER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450580","EAST TEXAS MEDICAL CENTER CROCKETT","1100 LOOP 304 EAST","CROCKETT","TX","75835","HOUSTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450587","BROWNWOOD REGIONAL MEDICAL CENTER","1501 BURNET DR","BROWNWOOD","TX","76801","BROWN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450591","ANGLETON-DANBURY MEDICAL CENTER","132 HOSPITAL DR","ANGLETON","TX","77515","BRAZORIA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450596","LAKE GRANBURY MEDICAL CENTER","1310 PALUXY RD","GRANBURY","TX","76048","HOOD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450604","HILL COUNTRY MEMORIAL HOSPITAL INC","1020 SOUTH STATE HIGHWAY 16","FREDERICKSBURG","TX","78624","GILLESPIE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450605","CARE REGIONAL MEDICAL CENTER","1711 W WHEELER AVENUE","ARANSAS PASS","TX","78336","SAN PATRICIO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450610","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","921 GESSNER","HOUSTON","TX","77024","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450617","CLEAR LAKE REGIONAL MEDICAL CENTER","500 MEDICAL CENTER BLVD","WEBSTER","TX","77598","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450634","DENTON REGIONAL MEDICAL CENTER","3535 SOUTH I35 EAST","DENTON","TX","76210","DENTON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450638","HOUSTON NORTHWEST MEDICAL CENTER","710 FM 1960 WEST","HOUSTON","TX","77090","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450639","TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","1600 HOSPITAL PARKWAY","BEDFORD","TX","76022","TARRANT","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450643","DOCTORS HOSPITAL OF LAREDO","10700 MCPHERSON ROAD","LAREDO","TX","78041","WEBB","N/A","N/A","N/A","N/A","0.9000","0 out of 10","N/A","0 out of 10","0"
"450644","WEST HOUSTON MEDICAL CENTER","12141 RICHMOND AVE","HOUSTON","TX","77082","HARRIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"450647","MEDICAL CITY DALLAS HOSPITAL","7777 FOREST LANE","DALLAS","TX","75230","DALLAS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450651","MEDICAL CENTER OF PLANO","3901 W 15TH ST","PLANO","TX","75075","COLLIN","N/A","N/A","N/A","N/A","0.9310","2 out of 10","0 out of 9","2 out of 10","2"
"450653","SCENIC MOUNTAIN MEDICAL CENTER","1601 W 11TH PLACE","BIG SPRING","TX","79720","HOWARD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450656","NACOGDOCHES MEDICAL CENTER","4920 NE STALLINGS DRIVE","NACOGDOCHES","TX","75961","NACOGDOCHES","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450659","PARK PLAZA HOSPITAL","1313 HERMANN DR","HOUSTON","TX","77004","HARRIS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"450661","ODESSA REGIONAL HOSPITAL","520 E 6TH STREET","ODESSA","TX","79761","ECTOR","N/A","N/A","N/A","N/A","0.9000","0 out of 10","N/A","0 out of 10","0"
"450662","VALLEY REGIONAL MEDICAL CENTER","100 A ALTON GLOOR","BROWNSVILLE","TX","78526","CAMERON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"450668","SIERRA MEDICAL CENTER","1625 MEDICAL CENTER DR","EL PASO","TX","79902","EL PASO","N/A","N/A","N/A","N/A","0.7143","0 out of 10","2 out of 9","2 out of 10","2"
"450669","MEDICAL CENTER OF LEWISVILLE","500 WEST MAIN STREET","LEWISVILLE","TX","75057","DENTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
