"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate","Sample","Footnote"
"520038","AURORA MED CENTER-WASHINGTON COUNTY","1032 E SUMNER ST","","","HARTFORD","WI","53027","WASHINGTON","2626732300","Immunization for pneumonia","96","423","Data submitted were based on a sample of cases/patients"
"520041","DIVINE SAVIOR HLTHCARE","2817 NEW PINERY RD P O BOX 387","","","PORTAGE","WI","53901","COLUMBIA","6087424131","Immunization for pneumonia","82","1126",""
"520044","ST NICHOLAS HOSPITAL","3100 SUPERIOR AVE","","","SHEBOYGAN","WI","53081","SHEBOYGAN","9204598300","Immunization for pneumonia","66","413","Data submitted were based on a sample of cases/patients"
"520045","THEDA CLARK MED CTR","130 2ND ST","","","NEENAH","WI","54956","WINNEBAGO","9207293100","Immunization for pneumonia","81","558","Data submitted were based on a sample of cases/patients"
"520048","MERCY MED CTR OF OSHKOSH","500 S OAKWOOD RD","","","OSHKOSH","WI","54904","WINNEBAGO","9202232000","Immunization for pneumonia","95","600","Data submitted were based on a sample of cases/patients"
"520049","BELLIN MEMORIAL HSPTL","744 S WEBSTER AVE","","","GREEN BAY","WI","54305","BROWN","9204333500","Immunization for pneumonia","90","672","Data submitted were based on a sample of cases/patients"
"520051","COLUMBIA ST MARY'S HOSPITAL MILWAUKEE","2323 N LAKE DR","","","MILWAUKEE","WI","53211","MILWAUKEE","4142911210","Immunization for pneumonia","90","519","Data submitted were based on a sample of cases/patients"
"520057","ST CLARE HSPTL HLTH SVCS","707 14TH ST","","","BARABOO","WI","53913","SAUK","6083561400","Immunization for pneumonia","97","316","Data submitted were based on a sample of cases/patients"
"520059","AURORA MEMORIAL HSPTL BURLINGTON","252 MCHENRY ST","","","BURLINGTON","WI","53105","RACINE","2627676000","Immunization for pneumonia","98","405","Data submitted were based on a sample of cases/patients"
"520062","OCONOMOWOC MEM HSPTL","791 E SUMMIT AVE","","","OCONOMOWOC","WI","53066","WAUKESHA","2625699400","Immunization for pneumonia","90","414","Data submitted were based on a sample of cases/patients"
"520063","ST JOSEPH'S COMMUNITY HOSPITAL OF WEST BEND INC","3200 PLEASANT VALLEY ROAD","","","WEST BEND","WI","53095","WASHINGTON","2623345533","Immunization for pneumonia","95","456","Data submitted were based on a sample of cases/patients"
"520066","MERCY HLTH SYS CORP","1000 MINERAL POINT AVE","","","JANESVILLE","WI","53548","ROCK","6087566080","Immunization for pneumonia","97","717","Data submitted were based on a sample of cases/patients"
"520070","MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL","1221 WHIPPLE ST","","","EAU CLAIRE","WI","54703","EAU CLAIRE","7158383311","Immunization for pneumonia","82","765","Data submitted were based on a sample of cases/patients"
"520071","FORT HEALTHCARE","611 SHERMAN AVE E","","","FORT ATKINSON","WI","53538","JEFFERSON","9205685000","Immunization for pneumonia","88","316","Data submitted were based on a sample of cases/patients"
"520075","ST VINCENT HSPTL","835 S VAN BUREN ST","","","GREEN BAY","WI","54301","BROWN","9204330111","Immunization for pneumonia","66","617","Data submitted were based on a sample of cases/patients"
"520076","BEAVER DAM COM HSPTL","707 S UNIVERSITY AVE","","","BEAVER DAM","WI","53916","DODGE","9208877181","Immunization for pneumonia","82","341","Data submitted were based on a sample of cases/patients"
"520078","WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS","3237 S 16TH ST","","","MILWAUKEE","WI","53215","MILWAUKEE","4146475000","Immunization for pneumonia","88","797","Data submitted were based on a sample of cases/patients"
"520083","ST MARY'S HOSPITAL","700 SOUTH PARK ST","","","MADISON","WI","53715","DANE","6082516100","Immunization for pneumonia","97","603","Data submitted were based on a sample of cases/patients"
"520087","GUNDERSEN LUTH MED CTR","1910 SOUTH AVE","","","LA CROSSE","WI","54601","LA CROSSE","6087827300","Immunization for pneumonia","73","703","Data submitted were based on a sample of cases/patients"
"520088","ST AGNES HSPTL","430 E DIVISON ST","","","FOND DU LAC","WI","54935","FOND DU LAC","9209292300","Immunization for pneumonia","96","670","Data submitted were based on a sample of cases/patients"
"520089","MERITER HSPTL","202 S PARK ST","","","MADISON","WI","53715","DANE","6084176000","Immunization for pneumonia","84","650","Data submitted were based on a sample of cases/patients"
"520091","HOWARD YOUNG MED CTR","240 MAPLE ST PO BOX 470","","","WOODRUFF","WI","54568","ONEIDA","7153568000","Immunization for pneumonia","100","390","Data submitted were based on a sample of cases/patients"
"520095","SAUK PRAIRIE MEM HSPTL","80 FIRST ST","","","PRAIRIE DU SAC","WI","53578","SAUK","6086433311","Immunization for pneumonia","90","326","Data submitted were based on a sample of cases/patients"
"520096","WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS","3801 SPRING ST","","","RACINE","WI","53405","RACINE","2626874011","Immunization for pneumonia","83","618","Data submitted were based on a sample of cases/patients"
"520097","ST MARYS HSPTL MED CTR","1726 SHAWANO AVE","","","GREEN BAY","WI","54303","BROWN","9204984200","Immunization for pneumonia","76","574","Data submitted were based on a sample of cases/patients"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","600 HIGHLAND AVENUE","","","MADISON","WI","53792","DANE","6082638991","Immunization for pneumonia","95","585","Data submitted were based on a sample of cases/patients"
"520100","BELOIT MEM HSPTL","1969 W HART RD","","","BELOIT","WI","53511","ROCK","6083645011","Immunization for pneumonia","94","479","Data submitted were based on a sample of cases/patients"
"520102","AURORA LAKELAND MED CTR","W3985 CTY RD NN","","","ELKHORN","WI","53121","WALWORTH","2627412000","Immunization for pneumonia","99","389","Data submitted were based on a sample of cases/patients"
"520103","COMMUNITY MEMORIAL HSPTL","W180 N8085 TOWN HALL RD","","","MENOMONEE FALLS","WI","53051","WAUKESHA","2622511000","Immunization for pneumonia","87","824","Data submitted were based on a sample of cases/patients"
"520107","HOLY FAMILY MEMORIAL INC","2300 WESTERN AVE PO BOX 1450","","","MANITOWOC","WI","54221","MANITOWOC","9203202011","Immunization for pneumonia","91","434","Data submitted were based on a sample of cases/patients"
"520109","MILE BLUFF MEDICAL CENTER INC","1050 DIVISION ST","","","MAUSTON","WI","53948","JUNEAU","6088476161","Immunization for pneumonia","88","833",""
"520113","BAY AREA MED CTR","3100 SHORE DR","","","MARINETTE","WI","54143","MARINETTE","7157356621","Immunization for pneumonia","87","541","Data submitted were based on a sample of cases/patients"
"520116","UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR","125 HOSPITAL DR","","","WATERTOWN","WI","53098","DODGE","9202614210","Immunization for pneumonia","89","339","Data submitted were based on a sample of cases/patients"
"520136","WHEATON FRANCISCAN INC- ST JOSEPH","5000 W CHAMBERS ST","","","MILWAUKEE","WI","53210","MILWAUKEE","4144472000","Immunization for pneumonia","86","755","Data submitted were based on a sample of cases/patients"
"520138","AURORA ST LUKES MEDICAL CENTER","2900 W OKLAHOMA AVE","","","MILWAUKEE","WI","53215","MILWAUKEE","4146496000","Immunization for pneumonia","86","2108","Data submitted were based on a sample of cases/patients"
"520139","AURORA WEST ALLIS MEDICAL CENTER","8901 W LINCOLN AVE","","","WEST ALLIS","WI","53227","MILWAUKEE","4143286000","Immunization for pneumonia","93","485","Data submitted were based on a sample of cases/patients"
"520160","APPLETON MED CTR","1818 N MEADE ST","","","APPLETON","WI","54911","OUTAGAMIE","9207314101","Immunization for pneumonia","88","749","Data submitted were based on a sample of cases/patients"
"520177","FROEDTERT MEM LUTHERAN HSPTL","9200 W WISCONSIN AVE","","","MILWAUKEE","WI","53226","MILWAUKEE","4148053000","Immunization for pneumonia","88","673","Data submitted were based on a sample of cases/patients"
"520189","AURORA MED CTR KENOSHA","10400 75TH ST","","","KENOSHA","WI","53142","KENOSHA","2629485600","Immunization for pneumonia","91","535","Data submitted were based on a sample of cases/patients"
"520193","AURORA BAYCARE MED CTR","2845 GREENBRIER RD PO BOX 8900","","","GREEN BAY","WI","54311","BROWN","9202888000","Immunization for pneumonia","87","494","Data submitted were based on a sample of cases/patients"
"520194","ORTHOPAEDIC HSPTL OF WI","475 W RIVER WOODS PKWY","","","GLENDALE","WI","53212","MILWAUKEE","4149616800","Immunization for pneumonia","5","397","Data submitted were based on a sample of cases/patients"
"520195","COLUMBIA CENTER","13125 N PORT WASHINGTON RD","","","MEQUON","WI","53097","OZAUKEE","2622437408","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"520196","OAK LEAF SURGCL HSPTL","3802 OAKWOOD MALL DR","","","EAU CLAIRE","WI","54701","EAU CLAIRE","7158318130","Immunization for pneumonia","87","266",""
"520198","AURORA MED CTR OSHKOSH","855 N WESTHAVEN DRIVE","","","OSHKOSH","WI","54904","WINNEBAGO","9204566000","Immunization for pneumonia","89","347","Data submitted were based on a sample of cases/patients"
"520202","ST CLARE'S HOSPITAL OF WESTON INC","3400 MINISTRY PARKWAY","","","WESTON","WI","54476","MARATHON","7153933000","Immunization for pneumonia","93","1358","Data submitted were based on a sample of cases/patients"
"520204","WHEATON FRANCISCAN HEALTHCARE- FRANKLIN INC","10101 SOUTH 27TH STREET","","","FRANKLIN","WI","53132","MILWAUKEE","4143254700","Immunization for pneumonia","93","473","Data submitted were based on a sample of cases/patients"
"520205","MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL LLC","10101 SOUTH 27TH STREET  2ND FLOOR","","","FRANKLIN","WI","53132","MILWAUKEE","4148175800","Immunization for pneumonia","95","406","Data submitted were based on a sample of cases/patients"
"520206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","","","SUMMIT","WI","53066","WAUKESHA","2624341000","Immunization for pneumonia","84","346","Data submitted were based on a sample of cases/patients"
"520207","AURORA MEDICAL CENTER","975 PORT WASHINGTON ROAD","","","GRAFTON","WI","53024","OZAUKEE","2623291000","Immunization for pneumonia","93","670","Data submitted were based on a sample of cases/patients"
"520208","ST MARY'S JANESVILLE HOSPITAL","3400 EAST RACINE STREET","","","JANESVILLE","WI","53546","ROCK","6083738000","Immunization for pneumonia","94","300","Data submitted were based on a sample of cases/patients., Results are based on a shorter time period than required"
"521300","MINISTRY EAGLE RIVER MEM HSPTL","201 HOSPITAL RD","","","EAGLE RIVER","WI","54521","VILAS","7153568000","Immunization for pneumonia","99","325",""
"521302","MAYO CLINIC HEALTH SYSTEM-OAKRIDGE INC","13025 8TH ST PO BOX 70","","","OSSEO","WI","54758","TREMPEALEAU","7155973121","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521303","WILD ROSE COM MEM HOSPITAL INC","601 GROVE AVE PO BOX 243","","","WILD ROSE","WI","54984","WAUSHARA","9206223257","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521304","ST JOSEPHS HLTH SVCS","400 WATER AVE","","","HILLSBORO","WI","54634","VERNON","6084898000","Immunization for pneumonia","78","189",""
"521305","MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE-SPARTA","310 W MAIN ST","","","SPARTA","WI","54656","MONROE","6082692132","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521308","AMERY REG MED CTR","265 GRIFFIN STREET EAST","","","AMERY","WI","54001","POLK","7152680300","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521309","MOUNDVIEW MEM HSPTL AND CLINICS","402 W LAKE ST","","","FRIENDSHIP","WI","53934","ADAMS","6083393331","Immunization for pneumonia","75","76",""
"521310","COMMUNITY MEM HSPTL","855 S MAIN ST","","","OCONTO FALLS","WI","54154","OCONTO","9208463444","Immunization for pneumonia","100","41","Results are based on a shorter time period than required"
"521311","OUR LADY OF VICTORY HSPTL","1120 PINE ST","","","STANLEY","WI","54768","CHIPPEWA","7156445571","Immunization for pneumonia","97","173","Data submitted were based on a sample of cases/patients., Results are based on a shorter time period than required"
"521312","MEMORIAL HSPTL LAFAYETTE CTY","800 CLAY ST PO BOX 70","","","DARLINGTON","WI","53530","LAFAYETTE","6087764466","Immunization for pneumonia","92","226",""
"521313","SACRED HEART HSPTL","401 W MOHAWK DR STE 100","","","TOMAHAWK","WI","54487","LINCOLN","7154537700","Immunization for pneumonia","100","171","Data submitted were based on a sample of cases/patients., Results are based on a shorter time period than required"
"521314","MAYO CLINIC HEALTH SYSTEM- CHIPPEWA VALLEY INC","1501 THOMPSON ST","","","BLOOMER","WI","54724","CHIPPEWA","7155682000","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521315","MAYO CLINIC HEALTH SYSTEM - NORTHLAND INC","1222 E WOODLAND AVE","","","BARRON","WI","54812","BARRON","7155373186","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521316","TRI COUNTY MEM HSPTL","18601 LINCOLN ST PO BOX 65","","","WHITEHALL","WI","54773","TREMPEALEAU","7155384361","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521317","CALUMET MEDICAL CTR","614 MEMORIAL DR","","","CHILTON","WI","53014","CALUMET","9208492386","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521318","LADD MEMORIAL HOSPTIAL INC","2600 65TH AVENUE","","","OSCEOLA","WI","54020","POLK","7152942111","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521319","EDGERTON HOSPITAL AND HEALTH SERVICES","11101 N SHERMAN ROAD","","","EDGERTON","WI","53534","ROCK","6088843441","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521320","TOMAH MEM HSPTL","321 BUTTS AVE","","","TOMAH","WI","54660","MONROE","6083722181","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
"521321","RIPON MED CTR","933 NEWBURY ST  BOX 390","","","RIPON","WI","54971","FOND DU LAC","9207483101","Immunization for pneumonia","Not Available","Not Available","Results are not available for this reporting period"
