"ID","Provider Number","Hospital Name","Address","City","County Name","State","ZIP Code","Unweighted Normalized Clinical Process of Care Domain Score","Weighted Clinical Process of Care Domain Score","Unweighted Patient Experience of Care Domain Score","Weighted Patient Experience of Care Domain Score","Total Performance Score"
2238,"390107","UPMC PASSAVANT","9100 BABCOCK BOULEVARD","PITTSBURGH","ALLEGHENY","PA","15237","57.272727272727","40.090909090909","25.000000000000","7.500000000000","47.590909090909"
2239,"390108","MONTGOMERY HOSPITAL","POWELL & FORNANCE STREETS","NORRISTOWN","MONTGOMERY","PA","19401","66.000000000000","46.200000000000","13.000000000000","3.900000000000","50.100000000000"
2240,"390110","CONEMAUGH VALLEY MEMORIAL HOSPITAL","1086 FRANKLIN STREET","JOHNSTOWN","CAMBRIA","PA","15905","44.545454545455","31.181818181818","26.000000000000","7.800000000000","38.981818181818"
2241,"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","34TH & SPRUCE STS","PHILADELPHIA","PHILADELPHIA","PA","19104","65.454545454545","45.818181818182","35.000000000000","10.500000000000","56.318181818182"
2242,"390112","WINDBER HOSPITAL","600 SOMERSET AVENUE","WINDBER","SOMERSET","PA","15963","37.777777777778","26.444444444444","53.000000000000","15.900000000000","42.344444444444"
2243,"390113","MEADVILLE MEDICAL CENTER","751 LIBERTY STREET","MEADVILLE","CRAWFORD","PA","16335","51.000000000000","35.700000000000","64.000000000000","19.200000000000","54.900000000000"
2244,"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","300 HALKET STREET","PITTSBURGH","ALLEGHENY","PA","15213","77.777777777778","54.444444444444","37.000000000000","11.100000000000","65.544444444444"
2245,"390115","ARIA HEALTH","10800 KNIGHTS ROAD","PHILADELPHIA","PHILADELPHIA","PA","19114","57.272727272727","40.090909090909","16.000000000000","4.800000000000","44.890909090909"
2246,"390116","MERCY SUBURBAN HOSPITAL","2701 DEKALB PIKE","NORRISTOWN","MONTGOMERY","PA","19401","85.555555555556","59.888888888889","9.000000000000","2.700000000000","62.588888888889"
2247,"390117","UPMC BEDFORD","10455 LINCOLN HIGHWAY","EVERETT","BEDFORD","PA","15537","54.444444444444","38.111111111111","48.000000000000","14.400000000000","52.511111111111"
2248,"390118","BRADFORD REGIONAL MEDICAL CENTER","116 INTERSTATE PARKWAY","BRADFORD","MCKEAN","PA","16701","66.666666666667","46.666666666667","34.000000000000","10.200000000000","56.866666666667"
2249,"390119","MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE","SCRANTON","LACKAWANNA","PA","18510","66.666666666667","46.666666666667","42.000000000000","12.600000000000","59.266666666667"
2250,"390122","TITUSVILLE HOSPITAL","406 WEST OAK STREET","TITUSVILLE","CRAWFORD","PA","16354","24.444444444444","17.111111111111","47.000000000000","14.100000000000","31.211111111111"
2251,"390123","POTTSTOWN MEMORIAL MEDICAL CENTER","1600 EAST HIGH STREET AND ARMAND HAMMER BLVD","POTTSTOWN","MONTGOMERY","PA","19464","63.333333333333","44.333333333333","31.000000000000","9.300000000000","53.633333333333"
2252,"390125","WAYNE MEMORIAL HOSPITAL","601 PARK STREET","HONESDALE","WAYNE","PA","18431","27.777777777778","19.444444444444","52.000000000000","15.600000000000","35.044444444444"
2253,"390127","PHOENIXVILLE HOSPITAL","140 NUTT ROAD","PHOENIXVILLE","CHESTER","PA","19460","52.727272727273","36.909090909091","60.000000000000","18.000000000000","54.909090909091"
2254,"390130","MINERS MEDICAL CENTER","290 HAIDA AVENUE","HASTINGS","CAMBRIA","PA","16646","45.000000000000","31.500000000000","56.000000000000","16.800000000000","48.300000000000"
2255,"390132","ST JOSEPH'S HOSPITAL","1600 WEST GIRARD AVENUE","PHILADELPHIA","PHILADELPHIA","PA","19130","12.500000000000","8.750000000000","11.000000000000","3.300000000000","12.050000000000"
2256,"390133","LEHIGH VALLEY HOSPITAL","PO BOX 689","ALLENTOWN","LEHIGH","PA","18105","68.181818181818","47.727272727273","30.000000000000","9.000000000000","56.727272727273"
2257,"390137","WILKES-BARRE GENERAL HOSPITAL","575 NORTH RIVER STREET","WILKES-BARRE","LUZERNE","PA","18764","41.818181818182","29.272727272727","37.000000000000","11.100000000000","40.372727272727"
2258,"390138","WAYNESBORO HOSPITAL","501 EAST MAIN ST","WAYNESBORO","FRANKLIN","PA","17268","63.333333333333","44.333333333333","56.000000000000","16.800000000000","61.133333333333"
2259,"390139","MAIN LINE HOSPITAL BRYN MAWR CAMPUS","130 SOUTH BRYN MAWR AVE","BRYN MAWR","DELAWARE","PA","19010","76.363636363636","53.454545454545","45.000000000000","13.500000000000","66.954545454545"
2260,"390142","ALBERT EINSTEIN MEDICAL CENTER","5501 OLD YORK ROAD","PHILADELPHIA","PHILADELPHIA","PA","19141","44.545454545455","31.181818181818","34.000000000000","10.200000000000","41.381818181818"
2261,"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","532 WEST PITTSBURGH STREET","GREENSBURG","WESTMORELAND","PA","15601","52.727272727273","36.909090909091","13.000000000000","3.900000000000","40.809090909091"
2262,"390146","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK WEST","WARREN","WARREN","PA","16365","40.000000000000","28.000000000000","37.000000000000","11.100000000000","39.100000000000"
2263,"390147","MONONGAHELA VALLEY HOSPITAL","1163 COUNTRY CLUB ROAD","MONONGAHELA","WASHINGTON","PA","15063","5.000000000000","3.500000000000","77.000000000000","23.100000000000","26.600000000000"
2264,"390150","SOUTHWEST REGIONAL MEDICAL CENTER","350 BONAR AVENUE","WAYNESBURG","GREENE","PA","15370","50.000000000000","35.000000000000","25.000000000000","7.500000000000","42.500000000000"
2265,"390151","CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET","CHAMBERSBURG","FRANKLIN","PA","17201","58.000000000000","40.600000000000","21.000000000000","6.300000000000","46.900000000000"
2266,"390153","MAIN LINE HOSPITAL PAOLI","255 WEST LANCASTER AVENUE","PAOLI","CHESTER","PA","19301","73.636363636364","51.545454545455","47.000000000000","14.100000000000","65.645454545455"
2267,"390154","ELK REGIONAL HEALTH CENTER","763 JOHNSONBURG ROAD","SAINT MARYS","ELK","PA","15857","55.555555555556","38.888888888889","10.000000000000","3.000000000000","41.888888888889"
2268,"390156","MERCY FITZGERALD HOSPITAL","LANSDOWNE & BAILY RDS","DARBY","DELAWARE","PA","19023","70.000000000000","49.000000000000","18.000000000000","5.400000000000","54.400000000000"
2269,"390157","OHIO VALLEY GENERAL HOSPITAL","25 HECKEL ROAD","MCKEES ROCKS","ALLEGHENY","PA","15136","64.444444444444","45.111111111111","17.000000000000","5.100000000000","50.211111111111"
2270,"390160","CANONSBURG GENERAL HOSPITAL","100 MEDICAL BOULEVARD","CANONSBURG","WASHINGTON","PA","15317","58.888888888889","41.222222222222","48.000000000000","14.400000000000","55.622222222222"
2271,"390162","EASTON HOSPITAL","250 SOUTH 21ST STREET","EASTON","NORTHAMPTON","PA","18042","57.272727272727","40.090909090909","48.000000000000","14.400000000000","54.490909090909"
2272,"390163","ACMH HOSPITAL","ONE NOLTE DRIVE","KITTANNING","ARMSTRONG","PA","16201","56.000000000000","39.200000000000","39.000000000000","11.700000000000","50.900000000000"
2273,"390164","UPMC PRESBYTERIAN SHADYSIDE","200 LOTHROP STREET","PITTSBURGH","ALLEGHENY","PA","15213","80.000000000000","56.000000000000","29.000000000000","8.700000000000","64.700000000000"
2274,"390168","BUTLER MEMORIAL HOSPITAL","ONE HOSPITAL WAY","BUTLER","BUTLER","PA","16001","70.000000000000","49.000000000000","26.000000000000","7.800000000000","56.800000000000"
2275,"390173","INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD,  PO BOX 788","INDIANA","INDIANA","PA","15701","75.555555555556","52.888888888889","49.000000000000","14.700000000000","67.588888888889"
2276,"450080","TITUS REGIONAL MEDICAL CENTER","2001 N JEFFERSON","MOUNT PLEASANT","TITUS","TX","75455","43.333333333333","30.333333333333","36.000000000000","10.800000000000","41.133333333333"
2277,"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","1500 E HOUSTON HWY","BEEVILLE","BEE","TX","78102","31.250000000000","21.875000000000","62.000000000000","18.600000000000","40.475000000000"
2278,"450083","EAST TEXAS MEDICAL CENTER","1000 SOUTH BECKHAM STREET","TYLER","SMITH","TX","75701","43.636363636364","30.545454545455","24.000000000000","7.200000000000","37.745454545455"
2279,"450087","NORTH HILLS HOSPITAL","4401 BOOTH CALLOWAY ROAD","NORTH RICHLAND HILLS","TARRANT","TX","76180","70.000000000000","49.000000000000","23.000000000000","6.900000000000","55.900000000000"
2280,"450090","NORTH TEXAS MEDICAL CENTER","1900 HOSPITAL BLVD","GAINESVILLE","COOKE","TX","76240","28.888888888889","20.222222222222","32.000000000000","9.600000000000","29.822222222222"
2281,"450092","FORT DUNCAN MEDICAL CENTER","3333 N FOSTER MALDONADO BLVD","EAGLE PASS","MAVERICK","TX","78852","70.000000000000","49.000000000000","28.000000000000","8.400000000000","57.400000000000"
2282,"450097","BAYSHORE MEDICAL CENTER","4000 SPENCER HWY","PASADENA","HARRIS","TX","77504","70.909090909091","49.636363636364","22.000000000000","6.600000000000","56.236363636364"
2283,"450099","PAMPA REGIONAL MEDICAL CENTER","1 MEDICAL PLAZA","PAMPA","GRAY","TX","79065","53.333333333333","37.333333333333","53.000000000000","15.900000000000","53.233333333333"
2284,"450101","HILLCREST BAPTIST MEDICAL CENTER","100 HILLCREST MEDICAL BLVD","WACO","MCLENNAN","TX","76712","58.181818181818","40.727272727273","31.000000000000","9.300000000000","50.027272727273"
2285,"450102","MOTHER FRANCES HOSPITAL","800 EAST DAWSON","TYLER","SMITH","TX","75701","73.636363636364","51.545454545455","41.000000000000","12.300000000000","63.845454545455"
2286,"450104","GUADALUPE REGIONAL MEDICAL CENTER","1215 E COURT ST","SEGUIN","GUADALUPE","TX","78155","86.666666666667","60.666666666667","50.000000000000","15.000000000000","75.666666666667"
2287,"450107","LAS PALMAS MEDICAL CENTER","1801 NORTH OREGON STREET","EL PASO","EL PASO","TX","79902","89.090909090909","62.363636363636","35.000000000000","10.500000000000","72.863636363636"
2288,"450108","CONNALLY MEMORIAL MEDICAL CENTER","499 10TH STREET","FLORESVILLE","WILSON","TX","78114","78.888888888889","55.222222222222","76.000000000000","22.800000000000","78.022222222222"
2289,"450119","SOUTH TEXAS HEALTH SYSTEM","1102 W TRENTON ROAD","EDINBURG","HIDALGO","TX","78539","76.363636363636","53.454545454545","33.000000000000","9.900000000000","63.354545454545"
2290,"450124","UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE","601 E 15TH STREET","AUSTIN","TRAVIS","TX","78701","71.818181818182","50.272727272727","47.000000000000","14.100000000000","64.372727272727"
2291,"450128","KNAPP MEDICAL CENTER","1401 EAST EIGHT STREET","WESLACO","HIDALGO","TX","78596","60.000000000000","42.000000000000","48.000000000000","14.400000000000","56.400000000000"
2292,"450130","NIX HEALTH CARE SYSTEM","414 NAVARRO, SUITE 600","SAN ANTONIO","BEXAR","TX","78205","62.500000000000","43.750000000000","49.000000000000","14.700000000000","58.450000000000"
2293,"450132","MEDICAL CENTER HOSPITAL","500 W 4TH STREET","ODESSA","ECTOR","TX","79761","58.181818181818","40.727272727273","42.000000000000","12.600000000000","53.327272727273"
2294,"450133","MIDLAND MEMORIAL HOSPITAL","2200 WEST ILLINOIS AVE","MIDLAND","MIDLAND","TX","79701","37.272727272727","26.090909090909","42.000000000000","12.600000000000","38.690909090909"
2295,"450135","TEXAS HEALTH HARRIS METHODIST FORT WORTH","1301 PENNSYLVANIA AVENUE","FORT WORTH","TARRANT","TX","76104","56.363636363636","39.454545454545","43.000000000000","12.900000000000","52.354545454545"
2296,"450137","BAYLOR ALL SAINTS MEDICAL CENTER AT FW","1400 EIGHTH AVE","FORT WORTH","TARRANT","TX","76104","59.090909090909","41.363636363636","52.000000000000","15.600000000000","56.963636363636"
2297,"450147","DETAR HOSPITAL NAVARRO","506 E SAN ANTONIO ST","VICTORIA","VICTORIA","TX","77902","91.818181818182","64.272727272727","63.000000000000","18.900000000000","83.172727272727"
2298,"450148","TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","201 WALLS DRIVE","CLEBURNE","JOHNSON","TX","76033","61.111111111111","42.777777777778","57.000000000000","17.100000000000","59.877777777778"
2299,"450152","METROPLEX HOSPITAL","2201 S CLEAR CREEK ROAD","KILLEEN","BELL","TX","76542","78.000000000000","54.600000000000","47.000000000000","14.100000000000","68.700000000000"
2300,"450154","VAL VERDE REGIONAL MEDICAL CENTER","801 BEDELL AVE","DEL RIO","VAL VERDE","TX","78840","64.444444444444","45.111111111111","34.000000000000","10.200000000000","55.311111111111"
2301,"450155","HEREFORD REGIONAL MEDICAL CENTER","801 EAST THIRD","HEREFORD","DEAF SMITH","TX","79045","40.000000000000","28.000000000000","17.000000000000","5.100000000000","33.100000000000"
2302,"450162","GRACE MEDICAL CENTER","2412 50TH ST","LUBBOCK","LUBBOCK","TX","79412","65.000000000000","45.500000000000","76.000000000000","22.800000000000","68.300000000000"
2303,"450163","CHRISTUS SPOHN HOSPITAL KLEBERG","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE","KLEBERG","TX","78363","22.222222222222","15.555555555556","41.000000000000","12.300000000000","27.855555555556"
2304,"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST","JOURDANTON","ATASCOSA","TX","78026","70.000000000000","49.000000000000","22.000000000000","6.600000000000","55.600000000000"
2305,"450176","MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD","MISSION","HIDALGO","TX","78572","55.000000000000","38.500000000000","39.000000000000","11.700000000000","50.200000000000"
2306,"450177","UVALDE MEMORIAL HOSPITAL","1025 GARNER FIELD ROAD","UVALDE","UVALDE","TX","78801","41.428571428571","29.000000000000","75.000000000000","22.500000000000","51.500000000000"
2307,"450184","MEMORIAL HERMANN HOSPITAL SYSTEM","1635  NORTH LOOP WEST","HOUSTON","HARRIS","TX","77008","62.727272727273","43.909090909091","36.000000000000","10.800000000000","54.709090909091"
2308,"450187","SCOTT & WHITE HOSPITAL BRENHAM","700 MEDICAL PARKWAY","BRENHAM","WASHINGTON","TX","77833","73.333333333333","51.333333333333","44.000000000000","13.200000000000","64.533333333333"
2309,"450192","HILL REGIONAL HOSPITAL","101 CIRCLE DRIVE","HILLSBORO","HILL","TX","76645","66.666666666667","46.666666666667","82.000000000000","24.600000000000","71.266666666667"
2310,"450193","ST LUKES EPISCOPAL HOSPITAL","6720 BERTNER","HOUSTON","HARRIS","TX","77030","67.272727272727","47.090909090909","24.000000000000","7.200000000000","54.290909090909"
2311,"450194","EAST TEXAS MEDICAL CENTER JACKSONVILLE","501 S RAGSDALE","JACKSONVILLE","CHEROKEE","TX","75766","68.888888888889","48.222222222222","50.000000000000","15.000000000000","63.222222222222"
2312,"450196","PARIS REGIONAL MEDICAL CENTER","820 CLARKSVILLE ST","PARIS","LAMAR","TX","75460","41.818181818182","29.272727272727","17.000000000000","5.100000000000","34.372727272727"
2313,"450200","WADLEY REGIONAL MEDICAL CENTER","1000 PINE STREET","TEXARKANA","BOWIE","TX","75501","52.727272727273","36.909090909091","44.000000000000","13.200000000000","50.109090909091"
2314,"450203","WEATHERFORD REGIONAL MEDICAL CENTER","713 E ANDERSON ST","WEATHERFORD","PARKER","TX","76086","87.777777777778","61.444444444444","48.000000000000","14.400000000000","75.844444444444"
2315,"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","PHILADELPHIA","PA","19107","71.818181818182","50.272727272727","44.000000000000","13.200000000000","63.472727272727"
2316,"390178","UPMC HORIZON","110 NORTH MAIN STREET","GREENVILLE","MERCER","PA","16125","81.111111111111","56.777777777778","28.000000000000","8.400000000000","65.177777777778"
2317,"390179","CHESTER COUNTY HOSPITAL","701 EAST MARSHALL ST","WEST CHESTER","CHESTER","PA","19380","70.909090909091","49.636363636364","65.000000000000","19.500000000000","69.136363636364"
2318,"390180","CROZER CHESTER MEDICAL CENTER","ONE MEDICAL CENTER BOULEVARD","UPLAND","DELAWARE","PA","19013","63.636363636364","44.545454545455","14.000000000000","4.200000000000","48.745454545455"
2319,"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","360 W RUDDLE STREET","COALDALE","SCHUYLKILL","PA","18218","66.666666666667","46.666666666667","53.000000000000","15.900000000000","62.566666666667"
2320,"390184","HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","CONNELLSVILLE","FAYETTE","PA","15425","43.750000000000","30.625000000000","47.000000000000","14.100000000000","44.725000000000"
2321,"390185","HAZLETON GENERAL HOSPITAL","700 EAST BROAD STREET","HAZLETON","LUZERNE","PA","18201","94.444444444444","66.111111111111","25.000000000000","7.500000000000","73.611111111111"
2322,"390192","TYLER MEMORIAL HOSPITAL","880 STATE ROUTE 6 WEST","TUNKHANNOCK","WYOMING","PA","18657","28.000000000000","19.600000000000","34.000000000000","10.200000000000","29.800000000000"
2323,"390194","GNADEN HUETTEN MEMORIAL HOSPITAL","211 NORTH 12TH STREET","LEHIGHTON","CARBON","PA","18235","51.111111111111","35.777777777778","27.000000000000","8.100000000000","43.877777777778"
2324,"390195","MAIN LINE HOSPITAL LANKENAU","100 LANCASTER AVE","WYNNEWOOD","MONTGOMERY","PA","19096","85.454545454545","59.818181818182","42.000000000000","12.600000000000","72.418181818182"
2325,"390197","SACRED HEART HOSPITAL","421 CHEW STREET","ALLENTOWN","LEHIGH","PA","18102","55.555555555556","38.888888888889","23.000000000000","6.900000000000","45.788888888889"
2326,"390198","MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","ERIE","PA","16509","63.333333333333","44.333333333333","35.000000000000","10.500000000000","54.833333333333"
2327,"390199","PUNXSUTAWNEY AREA HOSPITAL","81 HILLCREST DRIVE","PUNXSUTAWNEY","JEFFERSON","PA","15767","52.222222222222","36.555555555556","34.000000000000","10.200000000000","46.755555555556"
2328,"390201","POCONO MEDICAL CENTER","206 EAST BROWN STREET","EAST STROUDSBURG","MONROE","PA","18301","48.181818181818","33.727272727273","27.000000000000","8.100000000000","41.827272727273"
2329,"390203","DOYLESTOWN HOSPITAL","595 WEST STATE ST","DOYLESTOWN","BUCKS","PA","18901","44.545454545455","31.181818181818","54.000000000000","16.200000000000","47.381818181818"
2330,"390204","NAZARETH HOSPITAL","2601 HOLME AVE","PHILADELPHIA","PHILADELPHIA","PA","19152","44.000000000000","30.800000000000","6.000000000000","1.800000000000","32.600000000000"
2331,"390211","SHARON REGIONAL HEALTH SYSTEM","740 EAST STATE STREET","SHARON","MERCER","PA","16146","50.000000000000","35.000000000000","19.000000000000","5.700000000000","40.700000000000"
2332,"390217","EXCELA HEALTH FRICK HOSPITAL","508 SOUTH CHURCH STREET","MOUNT PLEASANT","WESTMORELAND","PA","15666","64.444444444444","45.111111111111","52.000000000000","15.600000000000","60.711111111111"
2333,"390219","EXCELA HEALTH LATROBE HOSPITAL","ONE MELLON WAY","LATROBE","WESTMORELAND","PA","15650","76.666666666667","53.666666666667","38.000000000000","11.400000000000","65.066666666667"
2334,"390220","JENNERSVILLE REGIONAL HOSPITAL","1015 WEST BALTIMORE PIKE","WEST GROVE","CHESTER","PA","19390","38.888888888889","27.222222222222","43.000000000000","12.900000000000","40.122222222222"
