"State","Condition","Measure Name","Measure Code","Score"
"WY","Surgical Care Improvement Project Process of Care Measures","Patients having surgery who were actively warmed in the operating room or whose body temperature was near normal by the end of surgery Higher percentages are better","SCIP_INF_10","100"
"AK","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AR","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AS","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"AZ","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"CA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","100"
"CO","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"CT","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"DC","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"DE","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"FL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"GA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"GU","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"HI","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"IA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"ID","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"IL","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"IN","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"KS","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"KY","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"LA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MA","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
"MD","Children's Asthma Process of Care Measures","Children who received reliever medication while hospitalized for asthma Higher percentages are better","CAC_1","Not Available"
