"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"TN","656","Kidney and ureter procedures for neoplasm w MCC","102"
"TX","656","Kidney and ureter procedures for neoplasm w MCC","266"
"UT","656","Kidney and ureter procedures for neoplasm w MCC","11"
"VA","656","Kidney and ureter procedures for neoplasm w MCC","99"
"VT","656","Kidney and ureter procedures for neoplasm w MCC","*"
"WA","656","Kidney and ureter procedures for neoplasm w MCC","63"
"WI","656","Kidney and ureter procedures for neoplasm w MCC","57"
"WV","656","Kidney and ureter procedures for neoplasm w MCC","21"
"WY","656","Kidney and ureter procedures for neoplasm w MCC","*"
"AK","657","Kidney and ureter procedures for neoplasm w CC","15"
"AL","657","Kidney and ureter procedures for neoplasm w CC","130"
"AR","657","Kidney and ureter procedures for neoplasm w CC","117"
"AZ","657","Kidney and ureter procedures for neoplasm w CC","208"
"CA","657","Kidney and ureter procedures for neoplasm w CC","574"
"CO","657","Kidney and ureter procedures for neoplasm w CC","82"
"CT","657","Kidney and ureter procedures for neoplasm w CC","102"
"DC","657","Kidney and ureter procedures for neoplasm w CC","40"
"DE","657","Kidney and ureter procedures for neoplasm w CC","29"
"FL","657","Kidney and ureter procedures for neoplasm w CC","652"
"GA","657","Kidney and ureter procedures for neoplasm w CC","184"
"HI","657","Kidney and ureter procedures for neoplasm w CC","20"
"IA","657","Kidney and ureter procedures for neoplasm w CC","90"
"ID","657","Kidney and ureter procedures for neoplasm w CC","27"
"IL","657","Kidney and ureter procedures for neoplasm w CC","438"
"IN","657","Kidney and ureter procedures for neoplasm w CC","202"
"KS","657","Kidney and ureter procedures for neoplasm w CC","107"
"KY","657","Kidney and ureter procedures for neoplasm w CC","141"
"LA","657","Kidney and ureter procedures for neoplasm w CC","125"
"MA","657","Kidney and ureter procedures for neoplasm w CC","231"
"MD","657","Kidney and ureter procedures for neoplasm w CC","135"
"ME","657","Kidney and ureter procedures for neoplasm w CC","59"
"MI","657","Kidney and ureter procedures for neoplasm w CC","270"
"MN","657","Kidney and ureter procedures for neoplasm w CC","223"
"MO","657","Kidney and ureter procedures for neoplasm w CC","240"
"MS","657","Kidney and ureter procedures for neoplasm w CC","88"
"MT","657","Kidney and ureter procedures for neoplasm w CC","25"
"NC","657","Kidney and ureter procedures for neoplasm w CC","325"
"ND","657","Kidney and ureter procedures for neoplasm w CC","22"
"NE","657","Kidney and ureter procedures for neoplasm w CC","68"
"NH","657","Kidney and ureter procedures for neoplasm w CC","47"
"NJ","657","Kidney and ureter procedures for neoplasm w CC","233"
"NM","657","Kidney and ureter procedures for neoplasm w CC","43"
"NV","657","Kidney and ureter procedures for neoplasm w CC","63"
"NY","657","Kidney and ureter procedures for neoplasm w CC","600"
"OH","657","Kidney and ureter procedures for neoplasm w CC","313"
"OK","657","Kidney and ureter procedures for neoplasm w CC","110"
"OR","657","Kidney and ureter procedures for neoplasm w CC","92"
"PA","657","Kidney and ureter procedures for neoplasm w CC","450"
"PR","657","Kidney and ureter procedures for neoplasm w CC","*"
"RI","657","Kidney and ureter procedures for neoplasm w CC","24"
"SC","657","Kidney and ureter procedures for neoplasm w CC","133"
"SD","657","Kidney and ureter procedures for neoplasm w CC","29"
"TN","657","Kidney and ureter procedures for neoplasm w CC","213"
"TX","657","Kidney and ureter procedures for neoplasm w CC","651"
"UT","657","Kidney and ureter procedures for neoplasm w CC","55"
"VA","657","Kidney and ureter procedures for neoplasm w CC","185"
"VI","657","Kidney and ureter procedures for neoplasm w CC","*"
"VT","657","Kidney and ureter procedures for neoplasm w CC","20"
"WA","657","Kidney and ureter procedures for neoplasm w CC","155"
"WI","657","Kidney and ureter procedures for neoplasm w CC","188"
"WV","657","Kidney and ureter procedures for neoplasm w CC","47"
"WY","657","Kidney and ureter procedures for neoplasm w CC","17"
"AK","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"AL","659","Kidney and ureter procedures for non-neoplasm w MCC","74"
"AR","659","Kidney and ureter procedures for non-neoplasm w MCC","52"
"AZ","659","Kidney and ureter procedures for non-neoplasm w MCC","62"
"CA","659","Kidney and ureter procedures for non-neoplasm w MCC","304"
"CO","659","Kidney and ureter procedures for non-neoplasm w MCC","51"
"CT","659","Kidney and ureter procedures for non-neoplasm w MCC","53"
"DC","659","Kidney and ureter procedures for non-neoplasm w MCC","18"
"DE","659","Kidney and ureter procedures for non-neoplasm w MCC","11"
"FL","659","Kidney and ureter procedures for non-neoplasm w MCC","256"
"GA","659","Kidney and ureter procedures for non-neoplasm w MCC","106"
"HI","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"IA","659","Kidney and ureter procedures for non-neoplasm w MCC","35"
"ID","659","Kidney and ureter procedures for non-neoplasm w MCC","16"
"IL","659","Kidney and ureter procedures for non-neoplasm w MCC","198"
"IN","659","Kidney and ureter procedures for non-neoplasm w MCC","104"
"KS","659","Kidney and ureter procedures for non-neoplasm w MCC","48"
"KY","659","Kidney and ureter procedures for non-neoplasm w MCC","62"
"LA","659","Kidney and ureter procedures for non-neoplasm w MCC","76"
"MA","659","Kidney and ureter procedures for non-neoplasm w MCC","124"
"MD","659","Kidney and ureter procedures for non-neoplasm w MCC","91"
"ME","659","Kidney and ureter procedures for non-neoplasm w MCC","18"
"MI","659","Kidney and ureter procedures for non-neoplasm w MCC","156"
"MN","659","Kidney and ureter procedures for non-neoplasm w MCC","88"
"MO","659","Kidney and ureter procedures for non-neoplasm w MCC","118"
"MS","659","Kidney and ureter procedures for non-neoplasm w MCC","49"
"MT","659","Kidney and ureter procedures for non-neoplasm w MCC","11"
"NC","659","Kidney and ureter procedures for non-neoplasm w MCC","151"
"ND","659","Kidney and ureter procedures for non-neoplasm w MCC","12"
"NE","659","Kidney and ureter procedures for non-neoplasm w MCC","30"
"NH","659","Kidney and ureter procedures for non-neoplasm w MCC","14"
"NJ","659","Kidney and ureter procedures for non-neoplasm w MCC","157"
"NM","659","Kidney and ureter procedures for non-neoplasm w MCC","17"
"NV","659","Kidney and ureter procedures for non-neoplasm w MCC","42"
"NY","659","Kidney and ureter procedures for non-neoplasm w MCC","297"
"OH","659","Kidney and ureter procedures for non-neoplasm w MCC","207"
"OK","659","Kidney and ureter procedures for non-neoplasm w MCC","52"
"OR","659","Kidney and ureter procedures for non-neoplasm w MCC","27"
"PA","659","Kidney and ureter procedures for non-neoplasm w MCC","194"
"PR","659","Kidney and ureter procedures for non-neoplasm w MCC","23"
"RI","659","Kidney and ureter procedures for non-neoplasm w MCC","17"
"SC","659","Kidney and ureter procedures for non-neoplasm w MCC","55"
"SD","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"TN","659","Kidney and ureter procedures for non-neoplasm w MCC","114"
"TX","659","Kidney and ureter procedures for non-neoplasm w MCC","310"
"UT","659","Kidney and ureter procedures for non-neoplasm w MCC","14"
"VA","659","Kidney and ureter procedures for non-neoplasm w MCC","113"
"VI","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"VT","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"WA","659","Kidney and ureter procedures for non-neoplasm w MCC","77"
"WI","659","Kidney and ureter procedures for non-neoplasm w MCC","74"
"WV","659","Kidney and ureter procedures for non-neoplasm w MCC","33"
"WY","659","Kidney and ureter procedures for non-neoplasm w MCC","*"
"AK","668","Transurethral procedures w MCC","*"
"AL","668","Transurethral procedures w MCC","77"
"AR","668","Transurethral procedures w MCC","29"
"AZ","668","Transurethral procedures w MCC","74"
"CA","668","Transurethral procedures w MCC","222"
"CO","668","Transurethral procedures w MCC","29"
"CT","668","Transurethral procedures w MCC","47"
"DC","668","Transurethral procedures w MCC","15"
"DE","668","Transurethral procedures w MCC","*"
"FL","668","Transurethral procedures w MCC","316"
"GA","668","Transurethral procedures w MCC","97"
"HI","668","Transurethral procedures w MCC","15"
"IA","668","Transurethral procedures w MCC","30"
"ID","668","Transurethral procedures w MCC","*"
"IL","668","Transurethral procedures w MCC","200"
"IN","668","Transurethral procedures w MCC","95"
"KS","668","Transurethral procedures w MCC","37"
"KY","668","Transurethral procedures w MCC","89"
"LA","668","Transurethral procedures w MCC","63"
"MA","668","Transurethral procedures w MCC","91"
"MD","668","Transurethral procedures w MCC","63"
"ME","668","Transurethral procedures w MCC","*"
"MI","668","Transurethral procedures w MCC","186"
"MN","668","Transurethral procedures w MCC","46"
"MO","668","Transurethral procedures w MCC","86"
"MS","668","Transurethral procedures w MCC","43"
"MT","668","Transurethral procedures w MCC","11"
"NC","668","Transurethral procedures w MCC","120"
"ND","668","Transurethral procedures w MCC","*"
"NE","668","Transurethral procedures w MCC","24"
"NH","668","Transurethral procedures w MCC","12"
"NJ","668","Transurethral procedures w MCC","169"
"NM","668","Transurethral procedures w MCC","11"
"NV","668","Transurethral procedures w MCC","21"
"NY","668","Transurethral procedures w MCC","222"
"OH","668","Transurethral procedures w MCC","158"
"OK","668","Transurethral procedures w MCC","41"
"OR","668","Transurethral procedures w MCC","22"
"PA","668","Transurethral procedures w MCC","179"
"PR","668","Transurethral procedures w MCC","*"
"RI","668","Transurethral procedures w MCC","12"
"SC","668","Transurethral procedures w MCC","53"
"SD","668","Transurethral procedures w MCC","*"
"TN","668","Transurethral procedures w MCC","88"
"TX","668","Transurethral procedures w MCC","233"
"UT","668","Transurethral procedures w MCC","11"
"VA","668","Transurethral procedures w MCC","76"
"VT","668","Transurethral procedures w MCC","*"
"WA","668","Transurethral procedures w MCC","49"
"WI","668","Transurethral procedures w MCC","47"
"WV","668","Transurethral procedures w MCC","34"
"WY","668","Transurethral procedures w MCC","*"
"AK","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"AL","675","Other kidney and urinary tract procedures w/o CC/MCC","37"
"AR","675","Other kidney and urinary tract procedures w/o CC/MCC","29"
"AS","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"AZ","675","Other kidney and urinary tract procedures w/o CC/MCC","14"
"CA","675","Other kidney and urinary tract procedures w/o CC/MCC","60"
"CO","675","Other kidney and urinary tract procedures w/o CC/MCC","11"
"CT","675","Other kidney and urinary tract procedures w/o CC/MCC","13"
"DC","675","Other kidney and urinary tract procedures w/o CC/MCC","11"
"DE","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"FL","675","Other kidney and urinary tract procedures w/o CC/MCC","115"
"GA","675","Other kidney and urinary tract procedures w/o CC/MCC","41"
"HI","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"IA","675","Other kidney and urinary tract procedures w/o CC/MCC","23"
"ID","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"IL","675","Other kidney and urinary tract procedures w/o CC/MCC","86"
"IN","675","Other kidney and urinary tract procedures w/o CC/MCC","44"
"KS","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"KY","675","Other kidney and urinary tract procedures w/o CC/MCC","29"
"LA","675","Other kidney and urinary tract procedures w/o CC/MCC","30"
"MA","675","Other kidney and urinary tract procedures w/o CC/MCC","35"
"MD","675","Other kidney and urinary tract procedures w/o CC/MCC","41"
"ME","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"MI","675","Other kidney and urinary tract procedures w/o CC/MCC","62"
"MN","675","Other kidney and urinary tract procedures w/o CC/MCC","23"
"MO","675","Other kidney and urinary tract procedures w/o CC/MCC","29"
"MP","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"MS","675","Other kidney and urinary tract procedures w/o CC/MCC","28"
"MT","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NC","675","Other kidney and urinary tract procedures w/o CC/MCC","58"
"ND","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NE","675","Other kidney and urinary tract procedures w/o CC/MCC","15"
"NH","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NJ","675","Other kidney and urinary tract procedures w/o CC/MCC","34"
"NM","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"NV","675","Other kidney and urinary tract procedures w/o CC/MCC","11"
"NY","675","Other kidney and urinary tract procedures w/o CC/MCC","109"
"OH","675","Other kidney and urinary tract procedures w/o CC/MCC","85"
"OK","675","Other kidney and urinary tract procedures w/o CC/MCC","27"
"OR","675","Other kidney and urinary tract procedures w/o CC/MCC","14"
"PA","675","Other kidney and urinary tract procedures w/o CC/MCC","55"
"PR","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"RI","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"SC","675","Other kidney and urinary tract procedures w/o CC/MCC","25"
"SD","675","Other kidney and urinary tract procedures w/o CC/MCC","17"
"TN","675","Other kidney and urinary tract procedures w/o CC/MCC","75"
"TX","675","Other kidney and urinary tract procedures w/o CC/MCC","104"
"UT","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"VA","675","Other kidney and urinary tract procedures w/o CC/MCC","29"
"VT","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
"WA","675","Other kidney and urinary tract procedures w/o CC/MCC","20"
"WI","675","Other kidney and urinary tract procedures w/o CC/MCC","18"
"WV","675","Other kidney and urinary tract procedures w/o CC/MCC","25"
"WY","675","Other kidney and urinary tract procedures w/o CC/MCC","*"
