"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'440227'","STONECREST MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'440228'","SAINT FRANCIS BARTLETT MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Yes"
"'441300'","HICKMAN COMMUNITY HEALTH SERVICES","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441301'","TROUSDALE MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441307'","RIVERVIEW REGIONAL MEDICAL CENTER SOUTH","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441308'","MEDICAL CENTER OF MANCHESTER","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441309'","MARSHALL MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'441310'","RHEA MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'441311'","CENTENNIAL MEDICAL CENTER OF ASHLAND CITY","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'441312'","PATIENTS' CHOICE MEDICAL CENTER OF ERIN","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441313'","WELLMONT HANCOCK COUNTY HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'441314'","BAPTIST MEMORIAL HOSPITAL LAUDERDALE","TN","SM_PART_NURSE","Nursing Care Registry","No"
"'441315'","COPPER BASIN MEDICAL CENTER","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'441316'","CAMDEN GENERAL HOSPITAL","TN","SM_PART_NURSE","Nursing Care Registry","Not Available"
"'450002'","PROVIDENCE MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450005'","MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450007'","PETERSON REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450008'","KINGS DAUGHTERS HOSPITAL-SCOTT & WHITE HEALTHCARE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450010'","UNITED REGIONAL HEALTH CARE SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450011'","ST JOSEPH REGIONAL HEALTH CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450015'","PARKLAND HEALTH AND HOSPITAL SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450018'","UNIVERSITY OF TEXAS MEDICAL BRANCH GAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450021'","BAYLOR UNIVERSITY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450023'","CITIZENS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450024'","UNIVERSITY MEDICAL CENTER OF EL PASO","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450028'","VALLEY BAPTIST MEDICAL CENTER - BROWNSVILLE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450029'","LAREDO MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450032'","GOOD SHEPHERD MEDICAL CENTER MARSHALL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450033'","VALLEY BAPTIST MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450034'","CHRISTUS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450035'","ST JOSEPH MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450037'","GOOD SHEPHERD MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450039'","JPS HEALTH NETWORK","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450040'","COVENANT MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450042'","PROVIDENCE HEALTH CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450044'","UT SOUTHWESTERN UNIVERSITY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450046'","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450051'","METHODIST DALLAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450052'","GOODALL WITCHER HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450054'","SCOTT & WHITE MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450055'","ROLLING PLAINS MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450056'","SETON MEDICAL CENTER AUSTIN","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450058'","BAPTIST MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450064'","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450068'","MEMORIAL HERMANN TEXAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450072'","BRAZOSPORT REGIONAL HEALTH SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450073'","COGDELL MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450078'","ANSON GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450079'","BAYLOR MEDICAL CENTER AT IRVING","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450080'","TITUS REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450082'","CHRISTUS SPOHN HOSPITAL BEEVILLE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450083'","EAST TEXAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450085'","GRAHAM REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450087'","NORTH HILLS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450090'","NORTH TEXAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450092'","FORT DUNCAN MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450097'","BAYSHORE MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450099'","PAMPA REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450101'","HILLCREST BAPTIST MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450102'","MOTHER FRANCES HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450104'","GUADALUPE REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450107'","LAS PALMAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450108'","CONNALLY MEMORIAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450119'","SOUTH TEXAS HEALTH SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450123'","RENAISSANCE HOSPITAL GROVES","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450124'","UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450128'","KNAPP MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450130'","NIX HEALTH CARE SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450132'","MEDICAL CENTER HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450133'","MIDLAND MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450135'","TEXAS HEALTH HARRIS METHODIST FORT WORTH","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450137'","BAYLOR ALL SAINTS MEDICAL CENTER AT FW","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450143'","SMITHVILLE REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450144'","PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450147'","DETAR HOSPITAL NAVARRO","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450148'","TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450152'","METROPLEX HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450154'","VAL VERDE REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450155'","HEREFORD REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450162'","GRACE MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450163'","CHRISTUS SPOHN HOSPITAL KLEBERG","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450165'","SOUTH TEXAS REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450176'","MISSION REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450177'","UVALDE MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450178'","PECOS COUNTY MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450184'","MEMORIAL HERMANN HOSPITAL SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450187'","TRINITY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450188'","EAST TEXAS MEDICAL CENTER - CLARKSVILLE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450192'","HILL REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450193'","ST LUKES EPISCOPAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450194'","EAST TEXAS MEDICAL CENTER JACKSONVILLE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450196'","PARIS REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450200'","WADLEY REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450203'","WEATHERFORD REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450209'","NORTHWEST TEXAS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450210'","EAST TEXAS MEDICAL CENTER-CARTHAGE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450211'","MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450213'","UNIVERSITY HEALTH SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450214'","GULF COAST MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450219'","LLANO MEMORIAL HEALTHCARE SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450221'","MOORE COUNTY HOSPITAL DISTRICT","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450222'","CONROE REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450224'","MOTHER FRANCES HOSPITAL- WINNSBORO","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450229'","HENDRICK MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450231'","BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450234'","COMANCHE COUNTY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450235'","MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450236'","HOPKINS COUNTY MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450237'","CHRISTUS SANTA ROSA HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450241'","FAITH COMMUNITY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450243'","HAMLIN MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450253'","BELLVILLE GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450270'","LAKE WHITNEY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450271'","WISE REGIONAL HEALTH SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450272'","CENTRAL TEXAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450280'","BAYLOR MEDICAL CENTER AT GARLAND","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450283'","COZBY-GERMANY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450289'","HARRIS COUNTY HOSPITAL DISTRICT","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450292'","TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450293'","FRIO REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450296'","CLEVELAND REGIONAL MEDICAL CTR","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450299'","COLLEGE STATION MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450306'","STAMFORD MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450315'","VISTA HOSPITAL OF DALLAS","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450324'","TEXOMA MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450330'","OAKBEND MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450340'","SAN ANGELO COMMUNITY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450346'","MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450347'","HUNTSVILLE MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450348'","FALLS COMMUNITY HOSPITAL AND CLINIC","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450351'","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450352'","HUNT REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450358'","METHODIST HOSPITAL,THE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450369'","CHILDRESS REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450370'","COLUMBUS COMMUNITY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450372'","BAYLOR MEDICAL CENTER AT WAXAHACHIE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450373'","EAST TEXAS MEDICAL CENTER MOUNT VERNON","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450379'","DALLAS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450388'","METHODIST HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450389'","EAST TEXAS MEDICAL CENTER ATHENS","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450395'","MEMORIAL MEDICAL CENTER LIVINGSTON","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450399'","BROWNFIELD REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450400'","PARKVIEW REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450403'","MEDICAL CENTER OF MCKINNEY","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450411'","EASTLAND MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450419'","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450422'","BAYLOR MEDICAL CENTER AT UPTOWN","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450424'","SAN JACINTO METHODIST HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450431'","ST DAVIDS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450438'","COLORADO FAYETTE MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450446'","RIVERSIDE GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450447'","NAVARRO REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450451'","GLEN ROSE MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450460'","TYLER COUNTY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450462'","TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450465'","MATAGORDA REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450469'","TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450475'","ETMC HENDERSON","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450484'","WOODLAND HEIGHTS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450488'","ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450489'","MEDICAL ARTS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450497'","BOWIE MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450498'","STEPHENS MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450508'","MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450518'","THE MEDICAL CENTER OF SOUTHEAST TEXAS","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450530'","MAINLAND MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450537'","METHODIST RICHARDSON MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450539'","COVENANT HOSPITAL PLAINVIEW","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450547'","EAST TEXAS MEDICAL CENTER QUITMAN","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450558'","ABILENE REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450563'","BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450565'","PALO PINTO GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450571'","SHANNON MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450573'","CHRISTUS JASPER MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450578'","HEMPHILL COUNTY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450580'","EAST TEXAS MEDICAL CENTER CROCKETT","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450584'","WILBARGER GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450586'","SEYMOUR HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450587'","BROWNWOOD REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450591'","ANGLETON-DANBURY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450596'","LAKE GRANBURY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450597'","CUERO COMMUNITY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450604'","HILL COUNTRY MEMORIAL HOSPITAL INC","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450605'","NORTH BAY HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450610'","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450615'","ATLANTA MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450617'","CLEAR LAKE REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450620'","DIMMIT COUNTY MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450630'","SPRING BRANCH MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450634'","DENTON REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450638'","HOUSTON NORTHWEST MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450639'","TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450641'","NOCONA GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450643'","DOCTORS HOSPITAL OF LAREDO","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450644'","WEST HOUSTON MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450647'","MEDICAL CITY DALLAS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450651'","MEDICAL CENTER OF PLANO","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450653'","SCENIC MOUNTAIN MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450654'","STARR COUNTY MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450656'","NACOGDOCHES MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450658'","EAST TEXAS MEDICAL CENTER - FAIRFIELD","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450659'","PARK PLAZA HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450661'","ODESSA REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450662'","VALLEY REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450668'","SIERRA MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450669'","MEDICAL CENTER OF LEWISVILLE","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450670'","TOMBALL REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450672'","PLAZA MEDICAL CENTER OF FORT WORTH","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450674'","WOMANS HOSPITAL OF TEXAS,THE","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450675'","MEDICAL CENTER OF ARLINGTON","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450677'","HUGULEY HEALTH SYSTEM","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450678'","DOCTORS HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450683'","RENAISSANCE HOSPITAL TERRELL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450684'","MEMORIAL HERMANN NORTHEAST","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450686'","UNIVERSITY MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450688'","DALLAS REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450690'","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450694'","EL CAMPO MEMORIAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450697'","SOUTHWEST GENERAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450698'","LAMB HEALTHCARE CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450702'","LONGVIEW REGIONAL MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450709'","CHRISTUS ST JOHN HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450711'","RIO GRANDE REGIONAL HOSPITAL","TX","SM_PART_NURSE","Nursing Care Registry","No"
"'450713'","ST DAVID'S SOUTH AUSTIN MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","Yes"
"'450716'","CYPRESS FAIRBANKS MEDICAL CENTER","TX","SM_PART_NURSE","Nursing Care Registry","No"
