"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"WI","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","6"
"WY","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","7"
"AS","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"GU","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"MP","How often did patients receive help quickly from hospital staff?","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","N/A"
"AL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"AK","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"AZ","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"AR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"CA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"CO","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"CT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"DE","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"DC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"FL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"GA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"HI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"ID","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"IL","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"IN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"IA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"KS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"KY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"LA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","20"
"ME","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"MD","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"MA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"MI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"MN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"MS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"MO","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"MT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"NE","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"NV","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"NH","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"NJ","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"NM","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"NY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"NC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"ND","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"OH","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"OK","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"OR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","27"
"PA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"PR","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
"RI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"SC","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"SD","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","20"
"TN","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"TX","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"UT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"VT","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"VI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","31"
"VA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","26"
"WA","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","28"
"WV","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"WI","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","25"
"WY","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","24"
"AS","How often did patients receive help quickly from hospital staff?","H_COMP_3_U_P","Patients usually received help as soon as they wanted","N/A"
