"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Denominator","Footnote","Measure Start Date","Measure End Date"
"WI","039","Extracranial procedures w/o CC/MCC","632",,"10/01/2012","09/30/2013"
"WI","190","Chronic obstructive pulmonary disease w MCC","1705",,"10/01/2012","09/30/2013"
"WI","191","Chronic obstructive pulmonary disease w CC","1655",,"10/01/2012","09/30/2013"
"WI","192","Chronic obstructive pulmonary disease w/o CC/MCC","1012",,"10/01/2012","09/30/2013"
"WI","193","Simple pneumonia and pleurisy w MCC","1791",,"10/01/2012","09/30/2013"
"WI","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","326",,"10/01/2012","09/30/2013"
"WI","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","580",,"10/01/2012","09/30/2013"
"WI","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","90",,"10/01/2012","09/30/2013"
"WI","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","44",,"10/01/2012","09/30/2013"
"WI","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","71",,"10/01/2012","09/30/2013"
"WI","226","Cardiac defibrillator implant w/o cardiac cath w MCC","71",,"10/01/2012","09/30/2013"
"WI","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","278",,"10/01/2012","09/30/2013"
"WI","235","Coronary bypass w/o cardiac cath w MCC","113",,"10/01/2012","09/30/2013"
"WI","236","Coronary bypass w/o cardiac cath w/o MCC","430",,"10/01/2012","09/30/2013"
"WI","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","364",,"10/01/2012","09/30/2013"
"WI","243","Permanent cardiac pacemaker implant w CC","618",,"10/01/2012","09/30/2013"
"WI","244","Permanent cardiac pacemaker implant w/o CC/MCC","455",,"10/01/2012","09/30/2013"
"WI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1802",,"10/01/2012","09/30/2013"
"WI","280","Acute myocardial infarction, discharged alive w MCC","958",,"10/01/2012","09/30/2013"
"WI","281","Acute myocardial infarction, discharged alive w CC","766",,"10/01/2012","09/30/2013"
"WI","282","Acute myocardial infarction, discharged alive w/o CC/MCC","418",,"10/01/2012","09/30/2013"
"WI","291","Heart failure and shock w MCC","2551",,"10/01/2012","09/30/2013"
"WI","292","Heart failure and shock w CC","3365",,"10/01/2012","09/30/2013"
"WI","293","Heart failure and shock w/o CC/MCC","1170",,"10/01/2012","09/30/2013"
"WI","313","Chest Pain","1488",,"10/01/2012","09/30/2013"
"WI","328","Stomach, esophageal duodenal proc w/o CC/MCC","181",,"10/01/2012","09/30/2013"
"WI","329","Major small and large bowel procedures w MCC","729",,"10/01/2012","09/30/2013"
"WI","330","Major small and large bowel procedures w CC","1144",,"10/01/2012","09/30/2013"
"WI","331","Major small and large bowel procedures w/o CC/MCC","377",,"10/01/2012","09/30/2013"
"WI","353","Hernia procedures except inguinal and femoral w MCC","66",,"10/01/2012","09/30/2013"
"WI","354","Hernia procedures except inguinal and femoral w CC","226",,"10/01/2012","09/30/2013"
"WI","355","Hernia procedures except inguinal and femoral w/o CC/MCC","180",,"10/01/2012","09/30/2013"
"WI","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","56",,"10/01/2012","09/30/2013"
"WI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","297",,"10/01/2012","09/30/2013"
"WI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","417",,"10/01/2012","09/30/2013"
"WI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","357",,"10/01/2012","09/30/2013"
"WI","459","Spinal fusion except cervical w MCC","64",,"10/01/2012","09/30/2013"
"WI","460","Spinal fusion except cervical w/o MCC","995",,"10/01/2012","09/30/2013"
"WI","461","Bilateral or multiple major joint procs of lower extremity w MCC","12",,"10/01/2012","09/30/2013"
"WI","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","191",,"10/01/2012","09/30/2013"
"WI","466","Revision of hip or knee replacement w MCC","79",,"10/01/2012","09/30/2013"
"WI","467","Revision of hip or knee replacement w CC","528",,"10/01/2012","09/30/2013"
"WI","468","Revision of hip or knee replacement w/o CC/MCC","310",,"10/01/2012","09/30/2013"
"WI","469","Major joint replacement or reattachment of lower extremity w MCC","488",,"10/01/2012","09/30/2013"
"WI","470","Major joint replacement or reattachment of lower extremity w/o MCC","9392",,"10/01/2012","09/30/2013"
"WI","471","Cervical spinal fusion w MCC","40",,"10/01/2012","09/30/2013"
"WI","472","Cervical spinal fusion w CC","153",,"10/01/2012","09/30/2013"
"WI","473","Cervical spinal fusion w/o CC/MCC","316",,"10/01/2012","09/30/2013"
"WI","477","Biopsies of musculoskeletal system and connective tissue w MCC","26",,"10/01/2012","09/30/2013"
"WI","478","Biopsies of musculoskeletal system and connective tissue w CC","77",,"10/01/2012","09/30/2013"
"WI","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","18",,"10/01/2012","09/30/2013"
"WI","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","338",,"10/01/2012","09/30/2013"
"WI","491","Back and neck proc exc spinal fusion w/o CC/MCC","487",,"10/01/2012","09/30/2013"
"WI","507","Major shoulder or elbow joint procedures w CC/MCC","14",,"10/01/2012","09/30/2013"
"WI","508","Major shoulder or elbow joint procedures w/o CC/MCC","17",,"10/01/2012","09/30/2013"
"WI","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","67",,"10/01/2012","09/30/2013"
"WI","637","Diabetes w MCC","283",,"10/01/2012","09/30/2013"
"WI","656","Kidney and ureter procedures for neoplasm w MCC","57",,"10/01/2012","09/30/2013"
"WI","657","Kidney and ureter procedures for neoplasm w CC","188",,"10/01/2012","09/30/2013"
"WI","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","133",,"10/01/2012","09/30/2013"
"WI","659","Kidney and ureter procedures for non-neoplasm w MCC","74",,"10/01/2012","09/30/2013"
"WI","668","Transurethral procedures w MCC","47",,"10/01/2012","09/30/2013"
"WI","673","Other kidney and urinary tract procedures w MCC","138",,"10/01/2012","09/30/2013"
"WI","674","Other kidney and urinary tract procedures w CC","103",,"10/01/2012","09/30/2013"
"WI","675","Other kidney and urinary tract procedures w/o CC/MCC","18",,"10/01/2012","09/30/2013"
"WI","713","Transurethral prostatectomy w CC/MCC","128",,"10/01/2012","09/30/2013"
"WI","714","Transurethral prostatectomy w/o CC/MCC","214",,"10/01/2012","09/30/2013"
"WI","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","304",,"10/01/2012","09/30/2013"
"WI","748","Female reproductive system reconstructive procedures","156",,"10/01/2012","09/30/2013"
"WV","038","Extracranial procedures w CC","106",,"10/01/2012","09/30/2013"
"WV","039","Extracranial procedures w/o CC/MCC","410",,"10/01/2012","09/30/2013"
"WV","190","Chronic obstructive pulmonary disease w MCC","1867",,"10/01/2012","09/30/2013"
"WV","191","Chronic obstructive pulmonary disease w CC","2220",,"10/01/2012","09/30/2013"
"WV","192","Chronic obstructive pulmonary disease w/o CC/MCC","2006",,"10/01/2012","09/30/2013"
"WV","193","Simple pneumonia and pleurisy w MCC","1321",,"10/01/2012","09/30/2013"
"WV","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","57",,"10/01/2012","09/30/2013"
"WV","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","81",,"10/01/2012","09/30/2013"
"WV","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","33",,"10/01/2012","09/30/2013"
"WV","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","Not Available","1","10/01/2012","09/30/2013"
"WV","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","16",,"10/01/2012","09/30/2013"
"WV","226","Cardiac defibrillator implant w/o cardiac cath w MCC","39",,"10/01/2012","09/30/2013"
"WV","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","108",,"10/01/2012","09/30/2013"
"WV","235","Coronary bypass w/o cardiac cath w MCC","82",,"10/01/2012","09/30/2013"
"WV","236","Coronary bypass w/o cardiac cath w/o MCC","258",,"10/01/2012","09/30/2013"
"WV","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","178",,"10/01/2012","09/30/2013"
"WV","243","Permanent cardiac pacemaker implant w CC","304",,"10/01/2012","09/30/2013"
"WV","244","Permanent cardiac pacemaker implant w/o CC/MCC","277",,"10/01/2012","09/30/2013"
"WV","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1137",,"10/01/2012","09/30/2013"
"WV","280","Acute myocardial infarction, discharged alive w MCC","702",,"10/01/2012","09/30/2013"
"WV","281","Acute myocardial infarction, discharged alive w CC","571",,"10/01/2012","09/30/2013"
"WV","282","Acute myocardial infarction, discharged alive w/o CC/MCC","367",,"10/01/2012","09/30/2013"
"WV","291","Heart failure and shock w MCC","1537",,"10/01/2012","09/30/2013"
"WV","292","Heart failure and shock w CC","1938",,"10/01/2012","09/30/2013"
"WV","293","Heart failure and shock w/o CC/MCC","821",,"10/01/2012","09/30/2013"
"WV","313","Chest Pain","1423",,"10/01/2012","09/30/2013"
"WV","328","Stomach, esophageal duodenal proc w/o CC/MCC","87",,"10/01/2012","09/30/2013"
"WV","329","Major small and large bowel procedures w MCC","357",,"10/01/2012","09/30/2013"
"WV","330","Major small and large bowel procedures w CC","427",,"10/01/2012","09/30/2013"
"WV","331","Major small and large bowel procedures w/o CC/MCC","182",,"10/01/2012","09/30/2013"
"WV","353","Hernia procedures except inguinal and femoral w MCC","28",,"10/01/2012","09/30/2013"
"WV","354","Hernia procedures except inguinal and femoral w CC","43",,"10/01/2012","09/30/2013"
"WV","355","Hernia procedures except inguinal and femoral w/o CC/MCC","72",,"10/01/2012","09/30/2013"
"WV","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","35",,"10/01/2012","09/30/2013"
"WV","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","133",,"10/01/2012","09/30/2013"
"WV","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","289",,"10/01/2012","09/30/2013"
"WV","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","194",,"10/01/2012","09/30/2013"
"WV","459","Spinal fusion except cervical w MCC","20",,"10/01/2012","09/30/2013"
"WV","460","Spinal fusion except cervical w/o MCC","228",,"10/01/2012","09/30/2013"
"WV","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","69",,"10/01/2012","09/30/2013"
"WV","466","Revision of hip or knee replacement w MCC","25",,"10/01/2012","09/30/2013"
"WV","467","Revision of hip or knee replacement w CC","92",,"10/01/2012","09/30/2013"
"WV","468","Revision of hip or knee replacement w/o CC/MCC","93",,"10/01/2012","09/30/2013"
"WV","469","Major joint replacement or reattachment of lower extremity w MCC","200",,"10/01/2012","09/30/2013"
"WV","470","Major joint replacement or reattachment of lower extremity w/o MCC","2727",,"10/01/2012","09/30/2013"
"WV","471","Cervical spinal fusion w MCC","21",,"10/01/2012","09/30/2013"
"WV","472","Cervical spinal fusion w CC","55",,"10/01/2012","09/30/2013"
"WV","473","Cervical spinal fusion w/o CC/MCC","157",,"10/01/2012","09/30/2013"
"WV","477","Biopsies of musculoskeletal system and connective tissue w MCC","11",,"10/01/2012","09/30/2013"
"WV","478","Biopsies of musculoskeletal system and connective tissue w CC","56",,"10/01/2012","09/30/2013"
"WV","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","22",,"10/01/2012","09/30/2013"
"WV","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","76",,"10/01/2012","09/30/2013"
"WV","491","Back and neck proc exc spinal fusion w/o CC/MCC","135",,"10/01/2012","09/30/2013"
"WV","507","Major shoulder or elbow joint procedures w CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"WV","508","Major shoulder or elbow joint procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"WV","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","20",,"10/01/2012","09/30/2013"
"WV","637","Diabetes w MCC","210",,"10/01/2012","09/30/2013"
"WV","656","Kidney and ureter procedures for neoplasm w MCC","21",,"10/01/2012","09/30/2013"
"WV","657","Kidney and ureter procedures for neoplasm w CC","47",,"10/01/2012","09/30/2013"
"WV","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","44",,"10/01/2012","09/30/2013"
"WV","659","Kidney and ureter procedures for non-neoplasm w MCC","33",,"10/01/2012","09/30/2013"
"WV","668","Transurethral procedures w MCC","34",,"10/01/2012","09/30/2013"
"WV","673","Other kidney and urinary tract procedures w MCC","86",,"10/01/2012","09/30/2013"
"WV","674","Other kidney and urinary tract procedures w CC","63",,"10/01/2012","09/30/2013"
"WV","675","Other kidney and urinary tract procedures w/o CC/MCC","25",,"10/01/2012","09/30/2013"
"WV","713","Transurethral prostatectomy w CC/MCC","62",,"10/01/2012","09/30/2013"
"WV","714","Transurethral prostatectomy w/o CC/MCC","82",,"10/01/2012","09/30/2013"
"WV","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","211",,"10/01/2012","09/30/2013"
"WV","748","Female reproductive system reconstructive procedures","104",,"10/01/2012","09/30/2013"
"WY","038","Extracranial procedures w CC","11",,"10/01/2012","09/30/2013"
"WY","039","Extracranial procedures w/o CC/MCC","61",,"10/01/2012","09/30/2013"
"WY","190","Chronic obstructive pulmonary disease w MCC","253",,"10/01/2012","09/30/2013"
"WY","191","Chronic obstructive pulmonary disease w CC","160",,"10/01/2012","09/30/2013"
"WY","192","Chronic obstructive pulmonary disease w/o CC/MCC","162",,"10/01/2012","09/30/2013"
"WY","193","Simple pneumonia and pleurisy w MCC","187",,"10/01/2012","09/30/2013"
"WY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","12",,"10/01/2012","09/30/2013"
"WY","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","Not Available","1","10/01/2012","09/30/2013"
"WY","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","226","Cardiac defibrillator implant w/o cardiac cath w MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","15",,"10/01/2012","09/30/2013"
"WY","235","Coronary bypass w/o cardiac cath w MCC","11",,"10/01/2012","09/30/2013"
"WY","236","Coronary bypass w/o cardiac cath w/o MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","28",,"10/01/2012","09/30/2013"
"WY","243","Permanent cardiac pacemaker implant w CC","39",,"10/01/2012","09/30/2013"
"WY","244","Permanent cardiac pacemaker implant w/o CC/MCC","31",,"10/01/2012","09/30/2013"
"WY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","149",,"10/01/2012","09/30/2013"
"WY","280","Acute myocardial infarction, discharged alive w MCC","32",,"10/01/2012","09/30/2013"
"WY","281","Acute myocardial infarction, discharged alive w CC","60",,"10/01/2012","09/30/2013"
"WY","282","Acute myocardial infarction, discharged alive w/o CC/MCC","45",,"10/01/2012","09/30/2013"
"WY","291","Heart failure and shock w MCC","151",,"10/01/2012","09/30/2013"
"WY","292","Heart failure and shock w CC","202",,"10/01/2012","09/30/2013"
"WY","293","Heart failure and shock w/o CC/MCC","102",,"10/01/2012","09/30/2013"
"WY","313","Chest Pain","114",,"10/01/2012","09/30/2013"
"WY","328","Stomach, esophageal duodenal proc w/o CC/MCC","18",,"10/01/2012","09/30/2013"
"WY","329","Major small and large bowel procedures w MCC","56",,"10/01/2012","09/30/2013"
"WY","330","Major small and large bowel procedures w CC","77",,"10/01/2012","09/30/2013"
"WY","331","Major small and large bowel procedures w/o CC/MCC","49",,"10/01/2012","09/30/2013"
"WY","353","Hernia procedures except inguinal and femoral w MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","354","Hernia procedures except inguinal and femoral w CC","Not Available","1","10/01/2012","09/30/2013"
"WY","355","Hernia procedures except inguinal and femoral w/o CC/MCC","13",,"10/01/2012","09/30/2013"
"WY","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","35",,"10/01/2012","09/30/2013"
"WY","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","44",,"10/01/2012","09/30/2013"
"WY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","57",,"10/01/2012","09/30/2013"
"WY","459","Spinal fusion except cervical w MCC","14",,"10/01/2012","09/30/2013"
"WY","460","Spinal fusion except cervical w/o MCC","224",,"10/01/2012","09/30/2013"
"WY","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"WY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","22",,"10/01/2012","09/30/2013"
"WY","466","Revision of hip or knee replacement w MCC","Not Available","1","10/01/2012","09/30/2013"
