"Provider ID","Hospital Name","State","Measure ID","Measure Name","Score","Footnote","Measure Start Date","Measure End Date"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","2.0",,"07/01/2012","06/30/2013"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","1.2",,"07/01/2012","06/30/2013"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","1","07/01/2012","06/30/2013"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1","07/01/2012","06/30/2013"
"520091","HOWARD YOUNG MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","9.0",,"07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_10","Abdomen CT Use of Contrast Material","6.2",,"07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_11","Thorax CT Use of Contrast Material","4.8",,"07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","2.0",,"07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","33.7",,"07/01/2012","06/30/2013"
"520095","SAUK PRAIRIE HOSPITAL","WI","OP_9","Mammography Follow-up Rates","12.8",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_10","Abdomen CT Use of Contrast Material","5.4",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","8.0",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.8",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_8","MRI Lumbar Spine for Low Back Pain","33.0",,"07/01/2012","06/30/2013"
"520096","WHEATON FRANCISCAN HEALTHCARE  ALL SAINTS","WI","OP_9","Mammography Follow-up Rates","8.4",,"07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","5.3",,"07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.8",,"07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","37.5",,"07/01/2012","06/30/2013"
"520097","ST MARYS HOSPITAL MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","9.5",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_10","Abdomen CT Use of Contrast Material","3.6",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_11","Thorax CT Use of Contrast Material","0.3",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.5",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.6",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_8","MRI Lumbar Spine for Low Back Pain","34.7",,"07/01/2012","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","WI","OP_9","Mammography Follow-up Rates","8.1",,"07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_10","Abdomen CT Use of Contrast Material","55.5",,"07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_11","Thorax CT Use of Contrast Material","1.2",,"07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.6",,"07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","39.4",,"07/01/2012","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","WI","OP_9","Mammography Follow-up Rates","3.7",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","5.2",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","2.9",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","4.3",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.3",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","45.0",,"07/01/2012","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","10.4",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_10","Abdomen CT Use of Contrast Material","1.2",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_11","Thorax CT Use of Contrast Material","4.2",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.3",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.8",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","29.4",,"07/01/2012","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","WI","OP_9","Mammography Follow-up Rates","8.3",,"07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_10","Abdomen CT Use of Contrast Material","15.5",,"07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_11","Thorax CT Use of Contrast Material","6.4",,"07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","7.1",,"07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","43.0",,"07/01/2012","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","WI","OP_9","Mammography Follow-up Rates","9.2",,"07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_10","Abdomen CT Use of Contrast Material","8.2",,"07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_11","Thorax CT Use of Contrast Material","1.5",,"07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","2.6",,"07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_8","MRI Lumbar Spine for Low Back Pain","41.5",,"07/01/2012","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","WI","OP_9","Mammography Follow-up Rates","6.8",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_10","Abdomen CT Use of Contrast Material","4.6",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_11","Thorax CT Use of Contrast Material","1.8",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.6",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.4",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","38.4",,"07/01/2012","06/30/2013"
"520113","BAY AREA MED CTR","WI","OP_9","Mammography Follow-up Rates","5.4",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","3.5",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","4.5",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.7",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","37.3",,"07/01/2012","06/30/2013"
"520116","UW HLTH PARTNERS  WATERTOWN REGIONAL MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","7.3",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_10","Abdomen CT Use of Contrast Material","9.7",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_11","Thorax CT Use of Contrast Material","2.4",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","4.5",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","3.0",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_8","MRI Lumbar Spine for Low Back Pain","29.0",,"07/01/2012","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","WI","OP_9","Mammography Follow-up Rates","9.1",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_10","Abdomen CT Use of Contrast Material","9.3",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_11","Thorax CT Use of Contrast Material","0.8",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.6",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","3.0",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_8","MRI Lumbar Spine for Low Back Pain","33.5",,"07/01/2012","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","WI","OP_9","Mammography Follow-up Rates","10.7",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_10","Abdomen CT Use of Contrast Material","3.8",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.0",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","3.8",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_8","MRI Lumbar Spine for Low Back Pain","44.2",,"07/01/2012","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","WI","OP_9","Mammography Follow-up Rates","5.7",,"07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","2.8",,"07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.1",,"07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1","07/01/2012","06/30/2013"
"520160","APPLETON MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","Not Available","1","07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_10","Abdomen CT Use of Contrast Material","6.0",,"07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.2",,"07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","3.0",,"07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","30.9",,"07/01/2012","06/30/2013"
"520177","FROEDTERT MEM LUTHERAN HSPTL","WI","OP_9","Mammography Follow-up Rates","6.1",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_10","Abdomen CT Use of Contrast Material","4.8",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_11","Thorax CT Use of Contrast Material","1.3",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.3",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","2.4",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_8","MRI Lumbar Spine for Low Back Pain","26.8",,"07/01/2012","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","WI","OP_9","Mammography Follow-up Rates","4.8",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_10","Abdomen CT Use of Contrast Material","7.7",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_11","Thorax CT Use of Contrast Material","0.0",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.2",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.0",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_8","MRI Lumbar Spine for Low Back Pain","34.3",,"07/01/2012","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","WI","OP_9","Mammography Follow-up Rates","4.8",,"07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_10","Abdomen CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_11","Thorax CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","7","07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_8","MRI Lumbar Spine for Low Back Pain","36.4",,"07/01/2012","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WI","WI","OP_9","Mammography Follow-up Rates","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_10","Abdomen CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_11","Thorax CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","7","07/01/2012","06/30/2013"
"520195","COLUMBIA CENTER","WI","OP_9","Mammography Follow-up Rates","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_10","Abdomen CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_11","Thorax CT Use of Contrast Material","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","7","07/01/2012","06/30/2013"
"520196","OAK LEAF SURGICAL HOSPITAL","WI","OP_9","Mammography Follow-up Rates","Not Available","7","07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_10","Abdomen CT Use of Contrast Material","5.6",,"07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_11","Thorax CT Use of Contrast Material","0.3",,"07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","2.8",,"07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1","07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_8","MRI Lumbar Spine for Low Back Pain","42.4",,"07/01/2012","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","WI","OP_9","Mammography Follow-up Rates","7.3",,"07/01/2012","06/30/2013"
"520202","ST CLARES HOSPITAL OF WESTON","WI","OP_10","Abdomen CT Use of Contrast Material","1.0",,"07/01/2012","06/30/2013"
"520202","ST CLARES HOSPITAL OF WESTON","WI","OP_11","Thorax CT Use of Contrast Material","Not Available","1","07/01/2012","06/30/2013"
"520202","ST CLARES HOSPITAL OF WESTON","WI","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","1","07/01/2012","06/30/2013"
