"Provider ID","Hospital Name","State","Measure ID","Measure Name","Measure Response","Footnote","Measure Start Date","Measure End Date"
"420089","EAST COOPER MEDICAL CENTER","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420089","EAST COOPER MEDICAL CENTER","SC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420091","CAROLINAS HOSPITAL SYSTEM","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420098","WACCAMAW COMMUNITY HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420101","COASTAL CAROLINA HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"420102","GHS PATEWOOD MEMORIAL HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420103","VILLAGE HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420104","MOUNT PLEASANT HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"420105","MCLEOD LORIS SEACOAST HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"421300","ALLENDALE COUNTY HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"421300","ALLENDALE COUNTY HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"421300","ALLENDALE COUNTY HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"421300","ALLENDALE COUNTY HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"421301","ABBEVILLE AREA MEDICAL CENTER","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"421302","FAIRFIELD MEMORIAL HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"421302","FAIRFIELD MEMORIAL HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"421302","FAIRFIELD MEMORIAL HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"421302","FAIRFIELD MEMORIAL HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"421304","EDGEFIELD COUNTY HOSPITAL","SC","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"421304","EDGEFIELD COUNTY HOSPITAL","SC","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"421304","EDGEFIELD COUNTY HOSPITAL","SC","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"421304","EDGEFIELD COUNTY HOSPITAL","SC","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430005","PRAIRIE LAKES HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430008","BROOKINGS HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430012","AVERA SACRED HEART HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430013","AVERA QUEEN OF PEACE","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430014","AVERA ST LUKES","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430015","AVERA ST MARY'S HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","SD","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","ACS_REGISTRY","Multispecialty surgical registry","Y",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"430027","SANFORD USD MEDICAL CENTER","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","No",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430048","SPEARFISH REGIONAL HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"430077","RAPID CITY REGIONAL HOSPITAL","SD","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","SD","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","SD","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","SD","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","SD","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
