"State","Condition","Measure Name","Measure Code","Score"
"AL","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"AR","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"AZ","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"CA","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","99"
"CO","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"CT","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"DC","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"DE","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"FL","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"GA","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"HI","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"ID","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"IL","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"IN","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"KS","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
"KY","Children's Asthma Process of Care Measures","Children who received systemic corticosteroid medication (oral and IV medication that reduces inflammation and controls symptoms) while hospitalized for asthma Higher percentages are better","CAC_2","Not Available"
