"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"ID","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"IL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"IN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"IA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"KS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","17"
"KY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"LA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"ME","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"MD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"MA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"MI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"MN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"MS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"MO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"MT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"NE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"NV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"NH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"NJ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"NM","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"NY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"NC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"ND","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"OH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"OK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"OR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"PA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"PR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"RI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"SC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"SD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","14"
"TN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"TX","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"UT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"VT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","15"
"VI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","28"
"VA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"WA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"WV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"WI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","15"
"WY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","17"
"AS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"GU","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"MP","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"AL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","16"
"AK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"AZ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"AR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"CA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"CO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"CT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"DE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"DC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"FL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"GA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"HI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"ID","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"IL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"IN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"IA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"KS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"KY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"LA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","15"
"ME","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"MD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
