"State","Condition","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"WA","Stroke Care","Antithrombotic Therapy by End of Hospital Day 2 ","STK_5","98","","01/01/2013","09/30/2013"
"WI","Stroke Care","Antithrombotic Therapy by End of Hospital Day 2 ","STK_5","99","","01/01/2013","09/30/2013"
"WV","Stroke Care","Antithrombotic Therapy by End of Hospital Day 2 ","STK_5","98","","01/01/2013","09/30/2013"
"WY","Stroke Care","Antithrombotic Therapy by End of Hospital Day 2 ","STK_5","95","","01/01/2013","09/30/2013"
"AK","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"AL","Stroke Care","Discharged on Statin Medication","STK_6","90","","01/01/2013","09/30/2013"
"AR","Stroke Care","Discharged on Statin Medication","STK_6","86","","01/01/2013","09/30/2013"
"AS","Stroke Care","Discharged on Statin Medication","STK_6","Not Available","","01/01/2013","09/30/2013"
"AZ","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"CA","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"CO","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"CT","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"DC","Stroke Care","Discharged on Statin Medication","STK_6","96","","01/01/2013","09/30/2013"
"DE","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"FL","Stroke Care","Discharged on Statin Medication","STK_6","96","","01/01/2013","09/30/2013"
"GA","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"GU","Stroke Care","Discharged on Statin Medication","STK_6","Not Available","","01/01/2013","09/30/2013"
"HI","Stroke Care","Discharged on Statin Medication","STK_6","98","","01/01/2013","09/30/2013"
"IA","Stroke Care","Discharged on Statin Medication","STK_6","92","","01/01/2013","09/30/2013"
"ID","Stroke Care","Discharged on Statin Medication","STK_6","91","","01/01/2013","09/30/2013"
"IL","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"IN","Stroke Care","Discharged on Statin Medication","STK_6","91","","01/01/2013","09/30/2013"
"KS","Stroke Care","Discharged on Statin Medication","STK_6","88","","01/01/2013","09/30/2013"
"KY","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"LA","Stroke Care","Discharged on Statin Medication","STK_6","89","","01/01/2013","09/30/2013"
"MA","Stroke Care","Discharged on Statin Medication","STK_6","96","","01/01/2013","09/30/2013"
"MD","Stroke Care","Discharged on Statin Medication","STK_6","97","","01/01/2013","09/30/2013"
"ME","Stroke Care","Discharged on Statin Medication","STK_6","97","","01/01/2013","09/30/2013"
"MI","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"MN","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"MO","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"MP","Stroke Care","Discharged on Statin Medication","STK_6","Not Available","","01/01/2013","09/30/2013"
"MS","Stroke Care","Discharged on Statin Medication","STK_6","88","","01/01/2013","09/30/2013"
"MT","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"NC","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"ND","Stroke Care","Discharged on Statin Medication","STK_6","91","","01/01/2013","09/30/2013"
"NE","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"NH","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"NJ","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"NM","Stroke Care","Discharged on Statin Medication","STK_6","89","","01/01/2013","09/30/2013"
"NV","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"NY","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"OH","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"OK","Stroke Care","Discharged on Statin Medication","STK_6","88","","01/01/2013","09/30/2013"
"OR","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"PA","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"PR","Stroke Care","Discharged on Statin Medication","STK_6","90","","01/01/2013","09/30/2013"
"RI","Stroke Care","Discharged on Statin Medication","STK_6","97","","01/01/2013","09/30/2013"
"SC","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"SD","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"TN","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"TX","Stroke Care","Discharged on Statin Medication","STK_6","95","","01/01/2013","09/30/2013"
"UT","Stroke Care","Discharged on Statin Medication","STK_6","96","","01/01/2013","09/30/2013"
"VA","Stroke Care","Discharged on Statin Medication","STK_6","97","","01/01/2013","09/30/2013"
"VI","Stroke Care","Discharged on Statin Medication","STK_6","60","","01/01/2013","09/30/2013"
"VT","Stroke Care","Discharged on Statin Medication","STK_6","93","","01/01/2013","09/30/2013"
"WA","Stroke Care","Discharged on Statin Medication","STK_6","96","","01/01/2013","09/30/2013"
"WI","Stroke Care","Discharged on Statin Medication","STK_6","94","","01/01/2013","09/30/2013"
"WV","Stroke Care","Discharged on Statin Medication","STK_6","91","","01/01/2013","09/30/2013"
"WY","Stroke Care","Discharged on Statin Medication","STK_6","89","","01/01/2013","09/30/2013"
"AK","Stroke Care","Stroke Education","STK_8","92","","01/01/2013","09/30/2013"
"AL","Stroke Care","Stroke Education","STK_8","85","","01/01/2013","09/30/2013"
"AR","Stroke Care","Stroke Education","STK_8","81","","01/01/2013","09/30/2013"
"AS","Stroke Care","Stroke Education","STK_8","Not Available","","01/01/2013","09/30/2013"
"AZ","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"CA","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"CO","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"CT","Stroke Care","Stroke Education","STK_8","80","","01/01/2013","09/30/2013"
"DC","Stroke Care","Stroke Education","STK_8","90","","01/01/2013","09/30/2013"
"DE","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"FL","Stroke Care","Stroke Education","STK_8","94","","01/01/2013","09/30/2013"
"GA","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"GU","Stroke Care","Stroke Education","STK_8","Not Available","","01/01/2013","09/30/2013"
"HI","Stroke Care","Stroke Education","STK_8","94","","01/01/2013","09/30/2013"
"IA","Stroke Care","Stroke Education","STK_8","82","","01/01/2013","09/30/2013"
"ID","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"IL","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"IN","Stroke Care","Stroke Education","STK_8","82","","01/01/2013","09/30/2013"
"KS","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"KY","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"LA","Stroke Care","Stroke Education","STK_8","83","","01/01/2013","09/30/2013"
"MA","Stroke Care","Stroke Education","STK_8","82","","01/01/2013","09/30/2013"
"MD","Stroke Care","Stroke Education","STK_8","77","","01/01/2013","09/30/2013"
"ME","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"MI","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"MN","Stroke Care","Stroke Education","STK_8","88","","01/01/2013","09/30/2013"
"MO","Stroke Care","Stroke Education","STK_8","88","","01/01/2013","09/30/2013"
"MP","Stroke Care","Stroke Education","STK_8","Not Available","","01/01/2013","09/30/2013"
"MS","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"MT","Stroke Care","Stroke Education","STK_8","85","","01/01/2013","09/30/2013"
"NC","Stroke Care","Stroke Education","STK_8","88","","01/01/2013","09/30/2013"
"ND","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"NE","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"NH","Stroke Care","Stroke Education","STK_8","76","","01/01/2013","09/30/2013"
"NJ","Stroke Care","Stroke Education","STK_8","94","","01/01/2013","09/30/2013"
"NM","Stroke Care","Stroke Education","STK_8","73","","01/01/2013","09/30/2013"
"NV","Stroke Care","Stroke Education","STK_8","87","","01/01/2013","09/30/2013"
"NY","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"OH","Stroke Care","Stroke Education","STK_8","92","","01/01/2013","09/30/2013"
"OK","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"OR","Stroke Care","Stroke Education","STK_8","81","","01/01/2013","09/30/2013"
"PA","Stroke Care","Stroke Education","STK_8","90","","01/01/2013","09/30/2013"
"PR","Stroke Care","Stroke Education","STK_8","95","","01/01/2013","09/30/2013"
"RI","Stroke Care","Stroke Education","STK_8","90","","01/01/2013","09/30/2013"
"SC","Stroke Care","Stroke Education","STK_8","91","","01/01/2013","09/30/2013"
"SD","Stroke Care","Stroke Education","STK_8","85","","01/01/2013","09/30/2013"
"TN","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"TX","Stroke Care","Stroke Education","STK_8","92","","01/01/2013","09/30/2013"
"UT","Stroke Care","Stroke Education","STK_8","89","","01/01/2013","09/30/2013"
"VA","Stroke Care","Stroke Education","STK_8","92","","01/01/2013","09/30/2013"
"VI","Stroke Care","Stroke Education","STK_8","46","","01/01/2013","09/30/2013"
"VT","Stroke Care","Stroke Education","STK_8","83","","01/01/2013","09/30/2013"
"WA","Stroke Care","Stroke Education","STK_8","86","","01/01/2013","09/30/2013"
"WI","Stroke Care","Stroke Education","STK_8","88","","01/01/2013","09/30/2013"
"WV","Stroke Care","Stroke Education","STK_8","84","","01/01/2013","09/30/2013"
"WY","Stroke Care","Stroke Education","STK_8","68","","01/01/2013","09/30/2013"
"AK","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"AL","Stroke Care","Assessed for Rehabilitation","STK_10","95","","01/01/2013","09/30/2013"
"AR","Stroke Care","Assessed for Rehabilitation","STK_10","95","","01/01/2013","09/30/2013"
"AS","Stroke Care","Assessed for Rehabilitation","STK_10","Not Available","","01/01/2013","09/30/2013"
"AZ","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"CA","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"CO","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"CT","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"DC","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"DE","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"FL","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"GA","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"GU","Stroke Care","Assessed for Rehabilitation","STK_10","Not Available","","01/01/2013","09/30/2013"
"HI","Stroke Care","Assessed for Rehabilitation","STK_10","99","","01/01/2013","09/30/2013"
"IA","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"ID","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"IL","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"IN","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"KS","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"KY","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"LA","Stroke Care","Assessed for Rehabilitation","STK_10","95","","01/01/2013","09/30/2013"
"MA","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"MD","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"ME","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"MI","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"MN","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"MO","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"MP","Stroke Care","Assessed for Rehabilitation","STK_10","Not Available","","01/01/2013","09/30/2013"
"MS","Stroke Care","Assessed for Rehabilitation","STK_10","95","","01/01/2013","09/30/2013"
"MT","Stroke Care","Assessed for Rehabilitation","STK_10","99","","01/01/2013","09/30/2013"
"NC","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"ND","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"NE","Stroke Care","Assessed for Rehabilitation","STK_10","99","","01/01/2013","09/30/2013"
"NH","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"NJ","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"NM","Stroke Care","Assessed for Rehabilitation","STK_10","95","","01/01/2013","09/30/2013"
"NV","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"NY","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"OH","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"OK","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"OR","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"PA","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"PR","Stroke Care","Assessed for Rehabilitation","STK_10","59","","01/01/2013","09/30/2013"
"RI","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"SC","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"SD","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"TN","Stroke Care","Assessed for Rehabilitation","STK_10","97","","01/01/2013","09/30/2013"
"TX","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"UT","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"VA","Stroke Care","Assessed for Rehabilitation","STK_10","99","","01/01/2013","09/30/2013"
"VI","Stroke Care","Assessed for Rehabilitation","STK_10","100","","01/01/2013","09/30/2013"
"VT","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"WA","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"WI","Stroke Care","Assessed for Rehabilitation","STK_10","98","","01/01/2013","09/30/2013"
"WV","Stroke Care","Assessed for Rehabilitation","STK_10","96","","01/01/2013","09/30/2013"
"WY","Stroke Care","Assessed for Rehabilitation","STK_10","94","","01/01/2013","09/30/2013"
"AK","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","86","","01/01/2013","09/30/2013"
"AL","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","74","","01/01/2013","09/30/2013"
"AR","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","91","","01/01/2013","09/30/2013"
"AS","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","Not Available","","01/01/2013","09/30/2013"
"AZ","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","88","","01/01/2013","09/30/2013"
"CA","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","83","","01/01/2013","09/30/2013"
"CO","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","90","","01/01/2013","09/30/2013"
"CT","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","89","","01/01/2013","09/30/2013"
"DC","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","82","","01/01/2013","09/30/2013"
"DE","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","83","","01/01/2013","09/30/2013"
"FL","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","88","","01/01/2013","09/30/2013"
"GA","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","80","","01/01/2013","09/30/2013"
"GU","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","Not Available","","01/01/2013","09/30/2013"
"HI","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","86","","01/01/2013","09/30/2013"
"IA","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","87","","01/01/2013","09/30/2013"
"ID","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","87","","01/01/2013","09/30/2013"
"IL","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","86","","01/01/2013","09/30/2013"
"IN","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","83","","01/01/2013","09/30/2013"
"KS","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","79","","01/01/2013","09/30/2013"
"KY","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","80","","01/01/2013","09/30/2013"
"LA","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","74","","01/01/2013","09/30/2013"
"MA","Blood Clot Prevention and Treatment","Venous thromboembolism prophylaxis","VTE_1","87","","01/01/2013","09/30/2013"
