"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Medicare Average Payment Range","Number Of Cases"
"PA","675","Other kidney and urinary tract procedures w/o CC/MCC","1200 - 8118","205"
"NY","675","Other kidney and urinary tract procedures w/o CC/MCC","2770 - 13435","276"
"NH","675","Other kidney and urinary tract procedures w/o CC/MCC","8100 - 8584","*"
"MT","675","Other kidney and urinary tract procedures w/o CC/MCC","7586 - 7800","*"
"MN","675","Other kidney and urinary tract procedures w/o CC/MCC","8084 - 9416","58"
"MA","675","Other kidney and urinary tract procedures w/o CC/MCC","9073 - 11590","107"
"AK","659","Kidney and ureter procedures for non-neoplasm w MCC","30234 - 37318","*"
"VT","659","Kidney and ureter procedures for non-neoplasm w MCC","28550 - 28605","*"
"WY","659","Kidney and ureter procedures for non-neoplasm w MCC","19030 - 20302","*"
"TX","659","Kidney and ureter procedures for non-neoplasm w MCC","18469 - 23705","418"
"RI","659","Kidney and ureter procedures for non-neoplasm w MCC","15941 - 29159","34"
"OK","659","Kidney and ureter procedures for non-neoplasm w MCC","18029 - 22668","62"
"NM","659","Kidney and ureter procedures for non-neoplasm w MCC","18932 - 24023","25"
"ND","659","Kidney and ureter procedures for non-neoplasm w MCC","17108 - 18224","*"
"ME","659","Kidney and ureter procedures for non-neoplasm w MCC","20570 - 22500","38"
"KY","659","Kidney and ureter procedures for non-neoplasm w MCC","17856 - 21857","88"
"ID","659","Kidney and ureter procedures for non-neoplasm w MCC","176 - 19565","*"
"GA","659","Kidney and ureter procedures for non-neoplasm w MCC","18353 - 23918","150"
"CT","659","Kidney and ureter procedures for non-neoplasm w MCC","21408 - 29235","83"
"WV","659","Kidney and ureter procedures for non-neoplasm w MCC","9136 - 20093","36"
"TN","659","Kidney and ureter procedures for non-neoplasm w MCC","17938 - 22751","136"
"PR","659","Kidney and ureter procedures for non-neoplasm w MCC","11209 - 11210","34"
"OH","659","Kidney and ureter procedures for non-neoplasm w MCC","17667 - 24988","290"
"NJ","659","Kidney and ureter procedures for non-neoplasm w MCC","20209 - 25742","225"
"NC","659","Kidney and ureter procedures for non-neoplasm w MCC","18763 - 26629","215"
"MO","659","Kidney and ureter procedures for non-neoplasm w MCC","17400 - 24077","163"
"MD","659","Kidney and ureter procedures for non-neoplasm w MCC","14822 - 33063","99"
"KS","659","Kidney and ureter procedures for non-neoplasm w MCC","17925 - 24072","70"
"IA","659","Kidney and ureter procedures for non-neoplasm w MCC","16469 - 25903","54"
"FL","659","Kidney and ureter procedures for non-neoplasm w MCC","17355 - 22784","417"
"CO","659","Kidney and ureter procedures for non-neoplasm w MCC","12198 - 24060","84"
"AR","659","Kidney and ureter procedures for non-neoplasm w MCC","18793 - 26411","49"
"WI","659","Kidney and ureter procedures for non-neoplasm w MCC","18921 - 27455","136"
"VA","659","Kidney and ureter procedures for non-neoplasm w MCC","18459 - 27248","168"
"SD","659","Kidney and ureter procedures for non-neoplasm w MCC","19464 - 20060","12"
"PA","659","Kidney and ureter procedures for non-neoplasm w MCC","11329 - 25144","366"
"NY","659","Kidney and ureter procedures for non-neoplasm w MCC","18091 - 34005","489"
"NH","659","Kidney and ureter procedures for non-neoplasm w MCC","21021 - 28402","28"
"MT","659","Kidney and ureter procedures for non-neoplasm w MCC","18204 - 19870","11"
"MN","659","Kidney and ureter procedures for non-neoplasm w MCC","19774 - 27372","125"
"MA","659","Kidney and ureter procedures for non-neoplasm w MCC","21290 - 29122","153"
"IN","659","Kidney and ureter procedures for non-neoplasm w MCC","18408 - 25982","157"
"HI","659","Kidney and ureter procedures for non-neoplasm w MCC","22814 - 27475","15"
"DE","659","Kidney and ureter procedures for non-neoplasm w MCC","20199 - 23357","17"
"CA","659","Kidney and ureter procedures for non-neoplasm w MCC","15423 - 32415","511"
"AL","659","Kidney and ureter procedures for non-neoplasm w MCC","17107 - 23008","98"
"AK","713","Transurethral prostatectomy w CC/MCC","10602 - 13701","13"
"AZ","713","Transurethral prostatectomy w CC/MCC","1068 - 7150","246"
"IL","713","Transurethral prostatectomy w CC/MCC","6333 - 7648","676"
"DC","713","Transurethral prostatectomy w CC/MCC","8735 - 9929","37"
"LA","713","Transurethral prostatectomy w CC/MCC","5791 - 7029","177"
"MI","713","Transurethral prostatectomy w CC/MCC","6258 - 7756","426"
"MS","713","Transurethral prostatectomy w CC/MCC","6258 - 6976","137"
"NE","713","Transurethral prostatectomy w CC/MCC","6096 - 6562","91"
"NV","713","Transurethral prostatectomy w CC/MCC","936 - 7179","68"
"OR","713","Transurethral prostatectomy w CC/MCC","667 - 7315","88"
"SC","713","Transurethral prostatectomy w CC/MCC","6477 - 6881","195"
"UT","713","Transurethral prostatectomy w CC/MCC","5916 - 6890","51"
"IN","675","Other kidney and urinary tract procedures w/o CC/MCC","7220 - 8007","40"
"HI","675","Other kidney and urinary tract procedures w/o CC/MCC","9583 - 10870","*"
"DE","675","Other kidney and urinary tract procedures w/o CC/MCC","8687 - 9168","17"
"CA","675","Other kidney and urinary tract procedures w/o CC/MCC","8299 - 10985","276"
"AL","675","Other kidney and urinary tract procedures w/o CC/MCC","6718 - 7899","79"
"WA","714","Transurethral prostatectomy w/o CC/MCC","3940 - 4417","580"
"UT","714","Transurethral prostatectomy w/o CC/MCC","887 - 3867","179"
"SC","714","Transurethral prostatectomy w/o CC/MCC","3546 - 3909","392"
"OR","714","Transurethral prostatectomy w/o CC/MCC","574 - 4136","302"
"NV","714","Transurethral prostatectomy w/o CC/MCC","1657 - 4081","221"
"NE","714","Transurethral prostatectomy w/o CC/MCC","3448 - 3780","246"
"MS","714","Transurethral prostatectomy w/o CC/MCC","3501 - 3865","436"
"MI","714","Transurethral prostatectomy w/o CC/MCC","3500 - 4265","1324"
"LA","714","Transurethral prostatectomy w/o CC/MCC","3349 - 3976","405"
"DC","714","Transurethral prostatectomy w/o CC/MCC","4940 - 5496","98"
"IL","714","Transurethral prostatectomy w/o CC/MCC","3580 - 4326","1195"
"AZ","714","Transurethral prostatectomy w/o CC/MCC","1068 - 4044","653"
"AK","714","Transurethral prostatectomy w/o CC/MCC","5383 - 7696","28"
"VT","714","Transurethral prostatectomy w/o CC/MCC","4236 - 5425","81"
"WY","714","Transurethral prostatectomy w/o CC/MCC","3840 - 4690","17"
"TX","714","Transurethral prostatectomy w/o CC/MCC","3410 - 3929","1587"
"RI","714","Transurethral prostatectomy w/o CC/MCC","846 - 4302","141"
"OK","714","Transurethral prostatectomy w/o CC/MCC","3206 - 3561","458"
"NM","714","Transurethral prostatectomy w/o CC/MCC","3370 - 3960","157"
"ND","714","Transurethral prostatectomy w/o CC/MCC","3244 - 3709","130"
"ME","714","Transurethral prostatectomy w/o CC/MCC","3800 - 4254","174"
"KY","714","Transurethral prostatectomy w/o CC/MCC","3388 - 4037","429"
"ID","714","Transurethral prostatectomy w/o CC/MCC","3600 - 3756","126"
"GA","714","Transurethral prostatectomy w/o CC/MCC","3617 - 3920","503"
"CT","714","Transurethral prostatectomy w/o CC/MCC","4060 - 4913","377"
"VI","714","Transurethral prostatectomy w/o CC/MCC","1345 - 2389","*"
"WV","714","Transurethral prostatectomy w/o CC/MCC","3211 - 3514","265"
"TN","714","Transurethral prostatectomy w/o CC/MCC","3262 - 3732","733"
"PR","714","Transurethral prostatectomy w/o CC/MCC","76 - 2173","189"
"OH","714","Transurethral prostatectomy w/o CC/MCC","3351 - 3777","933"
"NJ","714","Transurethral prostatectomy w/o CC/MCC","3958 - 4741","727"
"NC","714","Transurethral prostatectomy w/o CC/MCC","3572 - 3932","609"
"MO","714","Transurethral prostatectomy w/o CC/MCC","3306 - 3937","587"
"MD","714","Transurethral prostatectomy w/o CC/MCC","3715 - 5842","352"
"KS","714","Transurethral prostatectomy w/o CC/MCC","3238 - 4070","274"
"IA","714","Transurethral prostatectomy w/o CC/MCC","3372 - 3752","220"
"FL","714","Transurethral prostatectomy w/o CC/MCC","3311 - 3711","1686"
"CO","714","Transurethral prostatectomy w/o CC/MCC","3434 - 3979","169"
"AR","714","Transurethral prostatectomy w/o CC/MCC","3484 - 3773","350"
"WI","714","Transurethral prostatectomy w/o CC/MCC","3516 - 4110","466"
"VA","714","Transurethral prostatectomy w/o CC/MCC","3421 - 3864","382"
"SD","714","Transurethral prostatectomy w/o CC/MCC","3566 - 4041","149"
"PA","714","Transurethral prostatectomy w/o CC/MCC","751 - 4016","1279"
"NY","714","Transurethral prostatectomy w/o CC/MCC","1283 - 6449","1684"
"NH","714","Transurethral prostatectomy w/o CC/MCC","3752 - 3978","43"
"MT","714","Transurethral prostatectomy w/o CC/MCC","3214 - 3577","87"
"MN","714","Transurethral prostatectomy w/o CC/MCC","3682 - 4042","511"
"MA","714","Transurethral prostatectomy w/o CC/MCC","3996 - 5395","791"
"IN","714","Transurethral prostatectomy w/o CC/MCC","3466 - 3752","625"
"HI","714","Transurethral prostatectomy w/o CC/MCC","4126 - 5211","109"
"DE","714","Transurethral prostatectomy w/o CC/MCC","3878 - 4430","44"
"CA","714","Transurethral prostatectomy w/o CC/MCC","1068 - 5175","3123"
"MI","674","Other kidney and urinary tract procedures w CC","12749 - 15619","371"
"MS","674","Other kidney and urinary tract procedures w CC","12009 - 13202","172"
"NE","674","Other kidney and urinary tract procedures w CC","12388 - 13539","62"
"NV","674","Other kidney and urinary tract procedures w CC","9387 - 13935","50"
"OR","674","Other kidney and urinary tract procedures w CC","1258 - 14082","79"
"SC","674","Other kidney and urinary tract procedures w CC","12032 - 14847","185"
"UT","674","Other kidney and urinary tract procedures w CC","11455 - 13530","35"
"GU","674","Other kidney and urinary tract procedures w CC","5050 - 10100","*"
"WA","674","Other kidney and urinary tract procedures w CC","14208 - 15687","173"
"AK","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","6753 - 10239","51"
"AZ","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","1068 - 5558","591"
"IL","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4781 - 6043","1152"
"DC","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5359 - 6719","70"
"LA","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4468 - 5734","520"
"MI","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4745 - 5881","1536"
"MS","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4430 - 5109","432"
"NE","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4599 - 5140","273"
"NV","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","2888 - 6339","257"
"OR","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","1068 - 5472","383"
"SC","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4744 - 5395","600"
"UT","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4331 - 5198","262"
"WA","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5255 - 5986","671"
"GU","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","2020","*"
"CT","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5564 - 6752","402"
"GA","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4847 - 5592","756"
"ID","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4643 - 5113","156"
"KY","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4765 - 5529","606"
"ME","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5005 - 5675","215"
"ND","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4209 - 5010","116"
"NM","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4710 - 5739","248"
"OK","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4472 - 5313","435"
"RI","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","1024 - 7325","147"
"TX","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4652 - 5510","2417"
"WY","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4828 - 5959","57"
"VT","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","6286 - 7237","60"
"AR","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4675 - 5079","459"
"CO","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4817 - 5295","322"
"FL","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4287 - 5103","2519"
"IA","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4514 - 5129","348"
"KS","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4364 - 5430","268"
"MD","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5672 - 9100","488"
"MO","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4524 - 5279","822"
"NC","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4799 - 5449","870"
"NJ","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","5457 - 6620","826"
"OH","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4469 - 5231","1251"
"PR","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","2595 - 3035","216"
"TN","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4408 - 5034","677"
"WV","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4431 - 5169","320"
"VI","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","2962 - 3507","*"
"AL","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","4331 - 4892","790"
"WA","713","Transurethral prostatectomy w CC/MCC","6966 - 7843","177"
"GU","713","Transurethral prostatectomy w CC/MCC","5050","*"
"CT","713","Transurethral prostatectomy w CC/MCC","7486 - 8689","140"
"GA","713","Transurethral prostatectomy w CC/MCC","6154 - 7397","229"
"ID","713","Transurethral prostatectomy w CC/MCC","6365 - 6535","46"
"KY","713","Transurethral prostatectomy w CC/MCC","5990 - 7078","222"
"ME","713","Transurethral prostatectomy w CC/MCC","6718 - 7521","53"
"ND","713","Transurethral prostatectomy w CC/MCC","5579 - 6226","52"
"NM","713","Transurethral prostatectomy w CC/MCC","3977 - 6992","67"
"OK","713","Transurethral prostatectomy w CC/MCC","5921 - 6347","131"
"RI","713","Transurethral prostatectomy w CC/MCC","1169 - 7255","65"
"TX","713","Transurethral prostatectomy w CC/MCC","6139 - 7015","684"
"WY","713","Transurethral prostatectomy w CC/MCC","6381 - 7898","*"
"VT","713","Transurethral prostatectomy w CC/MCC","7667 - 9592","18"
"AR","713","Transurethral prostatectomy w CC/MCC","5880 - 6505","148"
"CO","713","Transurethral prostatectomy w CC/MCC","6305 - 7028","66"
"FL","713","Transurethral prostatectomy w CC/MCC","6063 - 6661","898"
"IA","713","Transurethral prostatectomy w CC/MCC","5928 - 6680","124"
"KS","713","Transurethral prostatectomy w CC/MCC","5994 - 7197","118"
"MD","713","Transurethral prostatectomy w CC/MCC","4777 - 11620","183"
"MO","713","Transurethral prostatectomy w CC/MCC","5996 - 6997","271"
"NC","713","Transurethral prostatectomy w CC/MCC","6294 - 6979","238"
"NJ","713","Transurethral prostatectomy w CC/MCC","7066 - 8383","408"
"OH","713","Transurethral prostatectomy w CC/MCC","5928 - 6731","494"
"PR","713","Transurethral prostatectomy w CC/MCC","3692 - 3976","72"
"TN","713","Transurethral prostatectomy w CC/MCC","5767 - 6662","293"
"WV","713","Transurethral prostatectomy w CC/MCC","5876 - 6483","123"
"VI","713","Transurethral prostatectomy w CC/MCC","1345","*"
"AL","713","Transurethral prostatectomy w CC/MCC","5807 - 6371","260"
"CA","713","Transurethral prostatectomy w CC/MCC","1071 - 9384","1178"
"DE","713","Transurethral prostatectomy w CC/MCC","7182 - 7820","20"
"HI","713","Transurethral prostatectomy w CC/MCC","474 - 9213","46"
"IN","713","Transurethral prostatectomy w CC/MCC","6209 - 6819","252"
"MA","713","Transurethral prostatectomy w CC/MCC","7066 - 9539","305"
"MN","713","Transurethral prostatectomy w CC/MCC","6682 - 7177","246"
"MT","713","Transurethral prostatectomy w CC/MCC","5884 - 6452","30"
